SDSS_NAME,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
151132.53+100953.1,-22.426919206654954,-22.82041854144604,-23.25114953010424,-23.48090777932298,-23.53186961007185,-21.65166803627096,-21.92987952095387,-23.89826931873549,-23.92186120697839,-24.23358618682282,-24.57327188974465,-25.128446781951293,2
151351.50+262358.1,-22.24227311388389,-22.61668843752552,-22.96236412836025,-23.079862383075437,-23.20212140902467,-21.02336278238066,-21.551783680885432,-23.05082335009533,-23.896604597980154,-24.350291545480136,-25.472366202894165,-25.97105472157645,2
152109.39+490434.2,-21.05841006342201,-21.07362726875862,-21.418813875025315,-21.62353643604368,-21.58165726885907,-20.637024521222333,-20.89211409179934,-21.612678377842244,-21.99192895201757,-22.678853464430528,-23.46794112099547,-23.90199069366423,2
152114.25+222743.8,-22.44751063786301,-22.622779525476105,-22.8531813693784,-23.0342674732295,-22.978588077760065,-21.91478026161774,-22.21336268574064,-23.3616241416309,-23.98786409368534,-24.56981123839048,-25.28120774524604,-25.65850747184166,2
152139.66+033729.2,-21.408386053559425,-21.63446899649703,-22.029010527155783,-22.46368757687077,-22.24679627555961,-20.95863397381591,-21.078190628605658,-22.573739456392893,-22.913620904583283,-23.28352788181593,-23.75419410258494,-24.08722518054033,2
152153.80+594020.0,-22.441085672083773,-22.4853386231402,-22.66606675384073,-22.73077979008473,-22.88552562063824,-22.51950173843784,-22.700318000171023,-22.990993467982545,-23.541230421287647,-24.03342682768749,-24.663658821125004,-25.264841792744008,2
152526.46+450651.7,-22.504627765094288,-22.73229555764922,-22.98301315925778,-23.33264528922983,-23.354553820696196,-22.467116608340493,-22.604179783364707,-23.59631375319965,-24.03824789553443,-24.542884878165744,-24.90630128391842,-25.416599427334333,2
152624.02+275452.1,-23.05845969232159,-23.30182154111615,-23.573374643933352,-23.705691233262744,-23.606690050437827,-14.03240065635546,-16.459495859535515,-23.65385933527458,-24.043415899884497,-24.521695497735827,-25.03973749561488,-25.59079363977342,2
152706.74+180610.6,-21.973716953207663,-22.176319165560137,-22.53445175354881,-22.58513131122539,-22.71825797960676,-21.27917990172497,-21.661573899965724,-22.651816451477075,-23.12093670167905,-23.36586931553923,-24.26823486384918,-24.67837769190401,2
152727.38+154100.1,-22.69654025234525,-22.816220613613503,-22.985790648715486,-23.268618416954624,-23.14539167636377,-22.097327885734224,-22.245461702701995,-23.02576296641248,-23.13611114003354,-23.714298186046552,-24.560896522419505,-24.978499623167785,2
152732.08+433401.3,-21.159184934074275,-21.422695094015285,-21.76514867906541,-21.85477200942843,-21.93426336148418,-18.72153165948395,-18.52372310209797,-21.96066247879405,-22.39278621369999,-22.539993521699945,-22.23216952227066,-22.525671430302012,2
152753.80+061018.9,-23.02413705353528,-23.14855314597501,-23.42498645233971,-23.81575408666735,-23.52220179920416,-22.68304808861986,-22.817375026479205,-23.979746706739128,-24.13746221791771,-24.640848852237838,-25.06208410432226,-25.400775414019712,2
152757.67+223304.0,-23.198540516711248,-23.3950662366924,-23.60697870900761,-23.701957384149875,-23.60538271324501,-22.723282957607864,-23.117418386511595,-23.78337727109367,-24.164661814333183,-24.44195805197048,-25.058372608366703,-25.70810918863618,2
152907.45+561606.6,-21.67254932403981,-21.652914898267277,-21.94158176525165,-22.353425839310777,-22.035160858000182,-21.782811182059103,-21.901164926651354,-22.43850588831944,-22.71581341770811,-23.126045170421623,-23.68869838324033,-24.158168269462376,2
152911.55+155655.4,-21.84677020408296,-22.01375151401722,-22.223871412906163,-22.32612983520301,-22.3135774303387,-21.411973397164733,-21.52775540409524,-22.5784043406432,-23.03118590611265,-23.680343901466955,-24.609517816502837,-25.1569453473846,2
152925.98+021646.6,-22.345410728016788,-22.508241025429918,-22.748056518049133,-22.88492565393104,-23.03870789090684,-21.883172998795903,-22.1694995698862,-23.27020455413941,-23.67161676713903,-24.30965706283972,-25.172127687325847,-25.710992193673597,2
153941.49+504255.7,-22.27805162254015,-22.613142877100035,-22.866004303550504,-22.89477776927915,-22.818021803118228,-21.17357734069354,-21.735795745117432,-22.657935230390397,-22.972072648881287,-23.367635102546,-23.70471323324508,-24.096192290519276,2
154004.25+355050.1,-22.004680711036,-22.045179325702467,-22.282081469017616,-22.41758235899904,-22.28622702132455,-21.75037485441364,-21.8911374245441,-22.545145795364867,-22.733192274225942,-23.01175748816937,-23.953108232810106,-24.35380838480355,2
154427.26+274324.1,-21.783936493311774,-21.8759198443366,-22.13646822867492,-22.378884217134487,-22.293672206536524,-21.232319141012397,-21.2277861926992,-22.611969881178272,-23.09428874817205,-23.45805240382716,-23.915744819242068,-24.28131553175962,2
154430.52+282756.8,-23.283776637092643,-23.31481100100555,-23.48043357671496,-23.62450078886671,-23.57757918760078,-22.972587418484892,-22.95811194627827,-23.78213392076549,-24.000969583279293,-24.464596333545643,-25.010157163540487,-25.45362555673582,2
154458.49+230810.1,-23.00965423912254,-23.36231268246651,-23.92729606243116,-24.12582978028627,-24.066729843974606,-21.88129836694095,-22.436943627314545,-23.948412588498364,-24.134559155181456,-24.190345088946557,-24.06274658758269,-24.46316321673773,2
154732.17+102451.2,-22.788119966823476,-23.008922892614788,-23.178222069823857,-23.23163365756035,-23.13955770816673,-21.83546051756718,-22.25801815646131,-23.64807225813973,-24.24800274122648,-24.77374599119855,-25.29240836953837,-25.644256243036025,2
154743.53+205216.6,-24.502772234729846,-24.651734970037484,-24.748162397340955,-24.88779927808906,-24.973484136711942,-23.90007429988597,-23.87099964807651,-24.60186892540198,-24.81920612262657,-25.364292478901174,-26.2066852389145,-26.7874181257614,2
155324.26+490726.9,-21.982206010926287,-22.133645300706977,-22.365063214429277,-22.48251492937372,-22.623449098125104,-21.68077574554281,-21.78267906609842,-23.247677470144776,-23.61938076989672,-23.831682539782733,-24.536240796727583,-25.056987780635325,2
155328.49+095102.0,-23.00745141379416,-22.96319581136809,-23.062411878694483,-23.270260562110494,-23.15404480272176,-22.22485980456917,-22.58063041552864,-23.37537520030363,-23.86913625828856,-24.66213761142173,-25.113882074246497,-25.613321305765822,2
155444.57+082221.4,-22.30577420500738,-22.710944234676987,-23.021430806990814,-23.013437752473497,-22.935138146461505,-20.841538432559563,-21.586575728314514,-23.32844045625412,-23.630328658689145,-24.02239178519723,-24.646879791704905,-24.893447317284597,2
155620.23+521520.0,-22.448092572702905,-22.423730528177817,-22.69676135394142,-23.01415312089112,-22.9276839729477,-21.628944037086047,-21.666354909732945,-23.328208969574984,-23.630386728813267,-23.980577284694785,-24.263819251019,-24.721688651682157,2
155650.24+080234.1,-21.389370433694346,-21.563950441259745,-21.86655394052721,-21.97242407117439,-21.930328372568148,-21.12898882546921,-21.62868320565581,-22.433043457842786,-22.679169796649997,-23.346093057227428,-23.91751839999355,-24.449867597873144,2
160216.00+111926.9,-21.820201051808645,-22.021434542061247,-22.243730922630608,-22.416076333860406,-22.37389397585892,-21.09760793762477,-22.08710016319892,-22.92336803165033,-23.58364862543852,-24.266408979847384,-24.91467472166747,-25.298531475226635,2
161047.73+330337.5,-21.540013686084254,-21.90512458188575,-22.29350676431871,-22.28490476767333,-22.297101886026468,-21.00890678972265,-21.30694997109658,-22.456293063064017,-22.663382795940382,-22.84168414211834,-23.5303140378753,-23.87241769061777,2
161131.49+592052.8,-22.173824749385304,-22.3255244282819,-22.59295972519804,-22.795885991498924,-22.831974574668084,-21.09634504221435,-21.753189511194822,-23.181449853389537,-23.346913179818195,-23.80789612757865,-24.261501966391595,-24.686223294176298,2
161217.97+073145.4,-21.576627968164136,-21.87824100583663,-22.436009341714488,-22.73263965193118,-22.64496379915327,-20.978871412626507,-21.286865313408168,-22.952501782663145,-23.307386005844485,-23.86334914394736,-24.60090933214285,-25.175098984650777,2
161351.68+172014.0,-21.87916350218114,-22.01092255016668,-22.34088358498668,-22.615085273954087,-22.63770556715585,-20.821026695569948,-21.99514231223999,-23.296062821213457,-23.7900951245837,-24.419167832397974,-24.52601817797581,-25.08343113619792,2
161711.42+063833.4,-22.859423982085197,-23.02160786678182,-23.142809858481147,-23.287133345717,-23.19302043457907,-22.09513196827164,-22.071731277486464,-23.33879474398011,-23.69130627808925,-23.988236614671425,-24.05339318645724,-24.67362450794665,2
161723.67+085414.7,-22.702588610889457,-22.86133459098293,-23.04346383500136,-23.273961311543317,-23.156914922416107,-22.52571555021248,-22.549224385655247,-23.35409816421259,-23.64947298749981,-24.24785004646344,-25.133744891469654,-25.709423298124303,2
161911.24+501109.2,-22.16728627974002,-22.3160596298893,-22.68570510532544,-22.980945070389076,-22.89697813541341,-22.061004380417447,-22.16893704182039,-23.291969807243813,-23.83732122518473,-24.223198494323405,-24.35106781588712,-24.84873102216438,2
161940.56+254323.0,-23.38991412161084,-23.55343650837651,-23.8308199566667,-23.86597936598659,-23.91308672505689,-22.757781881811454,-22.991816241549856,-23.93791729347433,-24.489014036423704,-25.127461651776983,-25.566831707652664,-26.165361399743254,2
162054.51+502752.2,-22.71471552104204,-22.85282476506892,-23.06124277820836,-23.28687839760919,-23.360524709214516,-21.88609956343844,-22.450025763432848,-23.4011582619653,-24.03549350135396,-24.251940102588275,-24.94946429172026,-25.445587103583502,2
162552.42+562729.8,-22.642986092182447,-22.87292530955244,-23.190876083869124,-23.293053583551856,-23.38368667118873,-22.15846478161242,-22.359602036801498,-23.13810934494374,-23.796632979135325,-24.10914697804404,-25.12477253864314,-25.5642280211896,2
162607.24+335915.3,-23.12644583314257,-23.33915898426368,-23.52057258121381,-23.60317424467872,-23.53964629426344,-22.78804954296677,-22.968289499649483,-23.902465732050125,-24.60704479008937,-25.113854853317516,-25.788369071850333,-26.295728776573675,2
162741.81+535843.1,-20.39066235080306,-20.92924538267395,-21.353420955076828,-21.464842922309987,-21.503952834524544,-19.84420688080832,-20.28576815260892,-22.01649896549513,-22.292264500448585,-22.423773082531927,-22.73340449389939,-23.249554997114643,2
163051.74+471118.9,-22.963440806784103,-23.111021323209496,-23.39612837363129,-23.55178187528286,-23.578608325772866,-22.892412064472914,-23.13049097036204,-23.685561267068408,-23.988821387566865,-24.682330767159893,-24.972816054472297,-25.600709739653738,2
163111.28+404805.2,-22.90056639023188,-23.01772245924152,-23.151444178839064,-23.23680590759408,-23.29653412157424,-23.095150300590756,-23.129212529025168,-23.12404518669935,-23.485628126589035,-24.00594872106648,-24.900653356144367,-25.557161761740357,2
163124.42+295301.5,-23.04078127284018,-23.172687309051632,-23.377712236219093,-23.56320751030088,-23.67448401172528,-22.722939846893247,-22.99668898570356,-23.840567768186634,-24.155735176327934,-24.63886675885857,-25.128842842612848,-25.71985186303575,2
163210.65+215033.3,-21.64151159842331,-21.766252318725524,-22.09334333737875,-22.35344375781772,-22.353097476605523,-20.497999599733795,-21.105154987298697,-22.57867582219323,-22.992998190227134,-23.33310796743308,-23.61131251781752,-24.106861737432663,2
163235.08+203941.5,-21.32406093905313,-21.53033630636125,-21.8283283003514,-22.015292666003266,-21.923628671079847,-20.98751203465919,-21.06872661019281,-22.068116381682824,-22.1313045500764,-23.000185517933293,-23.88121810544568,-24.40227307316975,2
163631.58+461704.3,-22.036280738235074,-22.19975420043688,-22.45103833197355,-22.57791058298637,-22.613116297316346,-21.921558720933128,-22.084452534681507,-22.88927638590254,-23.577679615078598,-24.278248571620967,-24.86252081830638,-25.44508947923129,2
163821.99+402413.3,-21.368546810459783,-21.47946669226522,-21.82422735928577,-22.213375134831477,-22.258108786308625,-21.77014082142794,-21.2881468379148,-24.0461996529009,-24.143948104951026,-24.02100691958593,-24.09987420554887,-24.509428839006592,2
164649.12+382504.6,-22.159380184033,-22.467545183385784,-22.97820516049481,-23.20081103079478,-23.24161091141073,-21.852612325053546,-22.11907130437558,-23.517084408564514,-24.05746931330794,-24.520939706248743,-25.27166964769493,-25.888637086710045,2
165551.37+214601.7,-22.6033268710582,-22.8472776300162,-23.22885887614709,-23.49988216218241,-23.28961041430832,-21.660915822286555,-22.20717427093272,-23.49385650456164,-23.894636503067307,-24.44598409997655,-25.24518986734384,-25.622843077538285,2
165929.80+424605.6,-22.25445889346476,-22.484413928549632,-22.718826973625507,-22.73947941322568,-22.743065014277985,-21.720444804181824,-22.29731376483613,-23.299176009595463,-24.07554826357641,-24.732718668678466,-25.35038553097173,-25.87750014385256,2
170231.06+324719.6,-23.09467710168297,-23.310231798805223,-23.56422356087834,-23.6265486347735,-23.610518053684764,-22.349539771306528,-22.858489142416467,-23.842256065324325,-24.418082159141363,-24.95281955606975,-25.791997371522097,-26.109758155807928,2
170302.88+191034.0,-22.704448845434,-23.036914683998827,-23.29240369889571,-23.38170954070839,-23.48060466917653,-22.339626500346785,-22.5341803974888,-23.588548521182855,-24.01870917121595,-24.538660296148425,-25.23950165063148,-25.81524680008504,2
170306.47+452557.2,-22.075705106501676,-22.190240235165103,-22.442443446168728,-22.51130304572738,-22.46743299713224,-21.33448661165304,-21.805462217167516,-22.894843982078807,-23.368419065976365,-23.87894963740124,-24.302293973693164,-24.71255447997573,2
171046.76+321946.6,-22.439537104098584,-22.767115540685783,-23.14453485533692,-23.38507148881528,-23.490676389255235,-21.62610769374253,-21.95879434321637,-23.527762886356467,-24.135543798337658,-24.554283173462093,-24.88927716060105,-25.54841297442264,2
171207.44+584754.4,-22.071292546260548,-22.16240579941038,-22.393902865324826,-22.4924137539049,-22.6364772143022,-21.91955026975033,-21.845386073731557,-23.206634237541,-23.67862838897212,-23.98533838241421,-24.46613219295579,-25.121025682358475,2
171304.46+352333.5,-21.004575702674227,-21.516775489645312,-21.95109154194632,-21.949107973126008,-22.092503288008317,-18.465280680659475,-19.961890903795705,-22.312002983013183,-22.86963648697921,-23.326288816601505,-23.989297475536336,-24.36530254494256,2
171446.18+400755.6,-20.39354786241164,-20.800171911079524,-21.188688382676315,-21.27609760108457,-21.32640160460843,-20.169499223416203,-20.194389921397686,-21.31243567518386,-21.98145685057867,-22.585860805774143,-22.590103614534463,-22.99532787742661,2
171737.94+655939.3,-22.89231019763814,-22.95800094849236,-23.17107182061058,-23.2043660948274,-23.32974338135716,-22.869479061812378,-23.166046703334487,-23.543070903415806,-23.9744110559765,-24.452708460483755,-25.437717825212715,-25.99436814357797,2
171902.29+593715.9,-21.687397569776444,-21.851625655811706,-22.13984164346728,-22.253893570033327,-22.29297171685539,-21.07896075804973,-21.34449201525066,-22.64060493418,-23.130760071401003,-23.489286344134992,-24.25018094751461,-24.831214638670573,2
172634.26+360832.9,-20.854644237673007,-21.440198137114635,-21.95232261523411,-22.088624703977416,-22.137831468894845,-19.727461257494785,-20.224358730313504,-22.523447476220696,-22.956374775291668,-23.161739769049134,-23.607432297606184,-24.09789343561424,2
172711.80+632242.1,-22.411146659259835,-22.68972944333054,-22.91546131173482,-23.041765707644124,-23.113423826580213,-21.63896971462822,-22.00346694087579,-23.40178549338242,-23.64673533897865,-23.91657181078843,-24.13498348344056,-24.525295975883072,2
210522.61+082734.0,-21.274183489514677,-21.45189427097533,-21.810755520307204,-22.02867023892436,-22.117781398735502,-20.707910818894863,-20.86103195243772,-22.62543925629415,-22.871409093556785,-23.46318836016333,-23.929554336108517,-24.276848322317928,2
211248.45+023605.8,-21.579023240932056,-21.60274927476047,-21.889413420953385,-22.351377688953825,-22.20033947283195,-20.839730778458765,-20.830624754853783,-22.395972921098338,-22.532107369157497,-22.99026318837531,-24.16496056536298,-24.33113213914015,2
212347.83-082842.9,-21.66275005871629,-21.78019724503081,-22.11974220315816,-22.325552378427997,-22.242121279192677,-21.040564680735752,-21.349700336240407,-23.041459962218664,-23.40415826794932,-23.936556941771304,-24.295357733028727,-24.809934162060788,2
214858.70+040508.7,-22.52491654486277,-22.838201831922085,-23.204401355047747,-23.339800840712904,-23.33230196482515,-18.03751376272688,-16.134430656393615,-23.534456462586288,-23.808754710112744,-24.398173458531748,-24.70843732835536,-25.19633210271588,2
215101.17-083716.2,-21.293539814555064,-21.39040756807409,-21.651417506295797,-21.83397500134099,-21.86597171644373,-20.379091825487645,-20.65776953772608,-22.363120192440437,-22.98788196818417,-23.472566464734616,-23.927593037154374,-24.243721899570197,2
215408.71-002744.3,-21.49559384398337,-21.908871352218323,-22.386944119690195,-22.61584086979114,-22.69857459719953,-17.823116335159344,-19.926116141051512,-23.079893741832592,-23.6453481096104,-23.96364259353261,-24.15668949951329,-24.549115988749342,2
215516.13+003250.9,-21.656523806137177,-21.98844791362215,-22.43232764452471,-22.619300853060725,-22.782923479802605,-20.983106092685748,-21.31490784821333,-23.149340068322463,-23.58360874918756,-24.02265309714934,-24.49231809258657,-25.00946041529497,2
215607.38+044207.6,-22.67845182764001,-22.72218123959195,-22.92713308349011,-23.04594580942625,-23.16772088107099,-22.72320196807617,-22.71807015915897,-23.41586608148408,-23.8879060120458,-24.530153559084475,-24.84827457408285,-25.393636568187063,2
220041.70+123218.6,-22.466540394156983,-22.52098882535641,-21.809806508535832,-22.78433856726005,-22.99148425803694,-21.90428000862713,-22.02072805829977,-23.35163483094105,-23.62274632443441,-24.01062653365515,-24.4903310806866,-24.97931641262172,2
220108.56+033150.7,-22.42410997636724,-22.56573121926418,-22.77920069765844,-22.90598725973021,-22.950578046908028,-21.85064655982065,-22.021124593076607,-22.959314709622006,-23.40624552722103,-23.44108859097202,-24.43319136470657,-24.90123841930829,2
220153.00+012956.4,-20.914584854201586,-21.1960775764514,-21.500724829619813,-21.68819601566881,-21.64089494560988,-20.25357047694343,-20.613065581330492,-22.16332993319747,-22.56439963697736,-22.882200495880525,-23.565371857002265,-24.035891713326933,2
221116.28+255252.2,-21.31147683125383,-21.41614761338704,-21.783490391341445,-22.01074368919953,-21.968165728003044,-21.019871444768576,-20.867298160920424,-22.359653328409635,-23.08307181336864,-23.512604297300125,-24.07293508048546,-24.608004326969446,2
221217.12+035040.5,-22.22495390300264,-22.31246174387067,-22.58747986586648,-22.76792644293424,-22.70620398042196,-21.87529334764244,-21.89075714861292,-22.414325141451556,-23.029110009885628,-23.47667144349137,-24.62109124127885,-25.13844855452852,2
221223.17+293104.6,-22.28704313865715,-22.61554638171187,-22.997426239936065,-23.15789560810668,-23.15747460888717,-22.008537370875832,-22.138476575734984,-23.747363594471995,-24.04694384666938,-24.70374174591544,-24.929338248858876,-25.45793433550724,2
221924.81+022428.0,-21.8859145592284,-22.065593943137,-22.409137244855103,-22.5927512779375,-22.50193048518885,-21.241732410628664,-21.424199122712327,-22.82474126220097,-23.06148354294377,-23.08840808225493,-23.251405100630887,-23.733033169288458,2
222203.73-092712.0,-21.45711000221976,-21.687758309891205,-21.981498763698493,-22.231989913476752,-22.048263947146356,-20.94327213374449,-20.78805227800348,-22.30324125266124,-22.22370860932703,-22.65603551619124,-22.88758508338585,-23.33700650233838,2
222506.08+054240.7,-22.454707919150128,-22.733816525886333,-23.146991302450708,-23.24741370515653,-23.218968619971463,-21.036678116558647,-21.68982946319148,-23.757691355457258,-24.30127831989089,-24.902371510417016,-25.31716364486147,-25.82861613422354,2
222532.92+194802.6,-22.02843901124943,-22.472676337423408,-22.7603926048038,-22.848711466477763,-22.924434595556686,-20.54995508663777,-21.01208764024966,-22.770196905745244,-22.806004649120645,-23.449549934818084,-23.842601935526645,-24.38881853464385,2
222537.47+225926.4,-22.02872483758637,-22.3159844776107,-22.648049771645265,-22.754802343029173,-22.71129461376631,-21.54733985384557,-21.82596858050024,-22.720292651272537,-22.848789988220407,-23.15801228567038,-23.69855984893077,-23.949006801931343,2
222632.66-005717.7,-21.33281311544405,-21.48584388062243,-21.836508666830376,-22.01383905753065,-22.03414108124728,-21.255125259746304,-21.513283450888625,-22.391591832844192,-22.95055388699352,-23.40966118508989,-24.43449745975252,-24.719462153695204,2
223604.29+053548.5,-22.03327572419174,-22.192235976834468,-22.52320391834653,-22.780880384594784,-22.77240466196789,-21.71403223475032,-21.731994352455526,-23.028936796419373,-23.25465085592757,-23.71051461261513,-24.49007866678319,-24.96724497219008,2
223607.68+134355.3,-24.279322738526595,-24.36144387430865,-24.51689398924625,-24.541860196801604,-24.52582214309772,-24.04969035991221,-24.194668188532216,-24.32613322945913,-24.605614032315103,-25.207959261306577,-26.17996041949207,-26.916451735829916,2
225025.34+141952.0,-22.70969354869926,-22.959496429183737,-23.34437614247557,-23.37583455573729,-23.435347809940296,-22.191740402060965,-22.444320664324025,-23.77913614032231,-24.10910783685397,-24.463410382754915,-24.93442040187262,-25.38492618468156,2
230803.20-013729.9,-21.53022240319031,-21.49409950521037,-22.02125867107672,-22.5362037716042,-22.19265081365057,-21.50921773922185,-21.755775015592867,-23.172065061921558,-23.569210595257665,-23.949588228742115,-24.429940071979555,-24.975054064745628,2
231032.26-010115.2,-22.12799896218551,-22.4610739539065,-22.87289143864117,-23.03306474367917,-23.03129101567004,-21.504212512194552,-21.774836203150805,-23.3097035627822,-23.40794266046871,-24.1628958930193,-24.162206675127685,-24.707536261140607,2
231240.03-083919.8,-21.147534983520224,-21.55521449076104,-21.918889473569912,-22.19609405288512,-22.08922575543636,-20.34485039642921,-20.708318861183347,-22.71138664881285,-23.048569528052795,-23.39256076243189,-23.539267619876053,-23.90961112481792,2
231411.55-002148.8,-18.35431745696428,-19.006764685690637,-19.506763304660428,-19.50969201382244,-19.57051359481957,-17.89315278190728,-18.53674004626032,-22.74822552317568,-23.03924870683804,-23.05821750024176,-21.48480989671493,-22.01404713884511,2
231606.97+043642.4,-21.696425352246948,-22.01218815781721,-22.48924823016782,-22.625773881418823,-22.656798145551484,-21.43066068050309,-21.5995811324489,-23.15457769936589,-23.670689405832444,-24.334278039834185,-24.800397283994545,-25.24076887404994,2
232517.08+243812.6,-21.277132874496058,-21.60749381741616,-21.980033117892503,-22.048849862483227,-22.057881702188837,-20.274172812452917,-20.537516318600435,-22.702801960395284,-23.22322389072576,-23.488428557114453,-23.272288807575965,-23.65337766047875,2
232525.32+000352.1,-22.21125220857474,-22.367300126573895,-22.621850895351727,-22.753747330169173,-22.918196258742967,-21.867956823143192,-21.994571033548198,-23.391814364707766,-23.550136441900364,-24.00978603642625,-24.074758560069355,-24.7101037804001,2
232800.95+214838.5,-21.28412039650878,-21.54719949789942,-21.869889370666318,-21.90221311659277,-21.900610893746435,-20.30343886351584,-20.778362455099803,-21.500110526047724,-22.28299153163675,-22.23027449437189,-23.531370132893983,-23.96032560824964,2
232932.17+043804.4,-22.859986542480527,-22.98217942963608,-23.20426661181892,-23.33129730678385,-23.28065365145681,-22.215626496866616,-22.32687037380843,-23.30269532254896,-23.57715002494276,-23.936202262905816,-24.45252684904025,-24.88594993177872,2
233128.57+260556.7,-21.35658012733307,-21.541709708713466,-21.918535185087368,-22.045879216367545,-22.074483947133388,-20.55557378015344,-21.0373034853426,-22.14959346586581,-22.697795005446967,-22.851952804279307,-23.553038164121272,-23.92211702739079,2
233712.05+250214.3,-22.16048664156452,-22.259654867202222,-22.59199787773341,-22.829503704245298,-22.938679396644527,-21.61336461465825,-21.56231209720526,-23.47454814596945,-23.76990268174326,-24.36108787834697,-24.43350501677486,-24.978110922456416,2
233811.42+211747.5,-21.424692614535488,-21.736317381802124,-22.26968211497569,-22.50010395399611,-22.48863524995729,-21.01366736109231,-21.13472155114845,-22.7003399224995,-22.943246954730995,-23.44457548372818,-24.10630614178219,-24.70149933036545,2
234141.50-003806.6,-22.11153329764056,-22.498361771397803,-22.98618325121576,-23.222829595230337,-23.20698335562648,-20.78864378619079,-21.29195959710498,-23.56035665666389,-24.130131869523463,-24.370591167770595,-24.651420104938133,-25.15178863077425,2
234433.08+260038.8,-20.964528447405108,-21.20820009369258,-21.58069760849141,-21.721205234721463,-21.696268843911923,-20.33817751787363,-20.80164883751885,-22.262181667383047,-22.42216883067167,-22.646521595133223,-23.2501960615231,-23.68686460902118,2
234728.73+242745.7,-21.964245908782893,-22.18259772603621,-22.55799998341355,-22.864860189022536,-22.76035060465328,-20.538561607533683,-21.137330097056186,-22.73068018791505,-23.11334291372017,-23.60851244259825,-24.351787701809226,-24.78048509549605,2
234802.93+214119.5,-22.1792424064732,-22.166139073902816,-22.400444249216456,-22.603411078421463,-22.595447037140605,-21.779469897120133,-22.22610109496739,-22.994395642291888,-23.54466982609707,-24.25039861195401,-24.61688353316409,-25.23675288302188,2
235511.96+320934.1,-20.82324355591967,-21.12098885673405,-21.63412878074707,-21.72048491006316,-21.803746052077933,-19.869270066488163,-20.24667788306255,-22.22633525455661,-22.78902977497916,-22.95405017122297,-23.15789060773058,-23.60745229133843,2
235651.40+151848.0,-21.2832309183991,-21.57083221112412,-21.87447935079377,-21.96989122890936,-21.909468952650027,-20.6923179649796,-20.87733865630798,-21.99362019690565,-22.28521056152101,-22.88547400758467,-23.547018218604244,-23.98598928383268,2
235941.35+120520.0,-21.566561941533045,-21.79581109072883,-22.12563504419616,-22.339767287122868,-22.304875348892608,-20.808086972901243,-20.96745281157241,-22.78139628096554,-23.11055680343927,-23.61509080311912,-24.13286923485256,-24.52196677037577,2
