SDSS_NAME,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
141334.49+355142.8,-23.277214389802143,-23.38116074841609,-23.5487029436094,-23.639848039174705,-23.90635691988985,-21.868487347266974,-23.14406956643092,-23.506692828549657,-24.439343224338234,-24.917007344663684,-25.32576116291053,-26.00505140524592,0
141505.67+444807.8,-22.305439490725664,-22.59408491605404,-22.853852875687952,-22.938703219696738,-23.154795812246338,-21.950544101177183,-22.10638509601492,-23.181956008438178,-23.69882397734528,-24.25398815085534,-25.07445741607004,-25.7734585169725,0
141555.65+250114.6,-23.678044622552928,-23.9840896275606,-24.410135835760155,-24.499111176397328,-24.69415861937297,-23.71948754492641,-23.370485567365783,-24.67478170889693,-24.713890434113043,-25.414910632556477,-26.09424071152375,-26.94029158269205,0
141628.65+124213.5,-22.941982407709887,-23.034121761326112,-23.170421247157808,-23.23220734888537,-23.58281995139229,-22.5675640441351,-22.753698848324028,-23.443899567851364,-23.75752252627789,-24.21323348296252,-25.081962987247124,-25.824926940063904,0
141803.73+170324.6,-24.070838536332342,-24.291699882472795,-24.46423605786742,-24.60817449623796,-24.79227502436122,-22.91210503381529,-23.7186171406186,-24.81433859794574,-25.29710957413529,-25.637299224535496,-26.440218744383365,-27.27121314386412,0
141821.34+063746.4,-22.777447402828557,-22.99451256620714,-23.32799726577706,-23.383257170283496,-23.522376002856674,-22.17417473037353,-22.337441269261625,-23.22345573051702,-23.729873227623955,-24.04023725932364,-24.83940622213297,-25.501306836028583,0
141842.22+423343.3,-24.368834518896364,-24.44981345071592,-24.821843264164503,-24.7597528659864,-24.867966546284176,-24.365508526655614,-24.44579654305158,-24.32480479431243,-24.993564558073647,-25.70505730979703,-26.95274683301461,-27.775557916433957,0
141925.75+380249.1,-23.56980855668251,-23.66751227750377,-23.867264148048168,-23.90901413820044,-24.08891662418537,-23.460953911703804,-23.418259756537807,-24.256963291118527,-24.760004094602017,-25.17896004057536,-26.08851993262725,-26.92553522617354,0
141956.71+373912.8,-23.981534625883015,-24.11550026870524,-24.34681191770129,-24.37219922981874,-24.582281198845603,-23.78369403584126,-23.912030914056206,-24.697249524235477,-25.06694366103417,-25.38910917236484,-26.05418061256357,-26.924697912084053,0
142127.85+473011.7,-22.89352545961984,-23.14138462826055,-23.52831451056885,-23.60257862919914,-23.667003768664063,-22.15566103405345,-22.54370684225261,-23.816421949043587,-23.989469063338834,-24.67334941616675,-25.28436186107493,-26.007109947961183,0
142315.58+235817.5,-23.275715080826757,-23.58004224007371,-23.805450838997857,-23.952028934946117,-24.291399690054902,-22.366192868626072,-22.792122641131648,-24.04182147500557,-24.43987277451462,-25.000022022192294,-25.728810776525137,-26.513982264866893,0
142322.27+443459.8,-23.556768033007028,-23.79067479343669,-24.06324179566107,-24.183085422283074,-24.35813862807312,-22.27155429149745,-22.84915682428345,-24.411218660258896,-24.955946423523912,-25.276066320760854,-25.578601554405864,-26.294648060334133,0
142455.53+421407.6,-23.596355226622972,-23.774564195474067,-23.956497887147936,-24.00753427853228,-24.182255683660586,-23.041052536725932,-22.93284170733001,-24.336653037334216,-24.55778704710921,-25.163941158296485,-25.678765367664884,-26.420850717062205,0
142540.71+260201.1,-22.064695761955093,-22.220623212745405,-22.54160099567331,-22.645048463187493,-23.103564693717864,-21.87969229767077,-21.88796034612458,-22.861224880448653,-23.407903815057225,-23.77133925103016,-23.850790515879044,-24.542175032437296,0
142557.63+334626.2,-22.658570284072287,-22.81397176067921,-23.12168871624037,-23.166824526176867,-23.305422495173605,-22.507607293456157,-22.626132683468946,-23.503724872559808,-23.8864485818676,-24.647552676149964,-25.011760738052875,-25.693089427665345,0
142656.55+602903.2,-23.27647166718032,-23.608984895914173,-23.884814475527804,-23.9732733087268,-24.20696267458833,-22.937690975956528,-23.13228750660557,-24.28417668789293,-24.645615668799977,-25.396754689169377,-26.04853362515648,-26.93194480563041,0
142658.57-002056.4,-24.63167860140805,-24.92378024878424,-25.109688120745638,-25.143613777877142,-25.29566646502615,-24.904946305809677,-24.98931931842663,-25.461772249923808,-25.805818227786784,-26.32997389275073,-27.395324898051676,-28.268253575177013,0
142735.60+263214.5,-23.99855098265821,-24.091501965787828,-24.33462722145324,-24.383428439717644,-24.865937877743956,-23.258269501311023,-23.622745929798302,-24.867886406504653,-25.242132401846288,-25.680485652346423,-26.26935810498493,-27.08495818471756,0
142758.73+324741.4,-22.738593940183925,-23.01750048755459,-23.249341121147623,-23.33311349590148,-23.63817121974344,-23.18265895559997,-23.164905697628377,-23.585091920991967,-24.15231491220065,-24.337414344221344,-25.26627431675057,-26.014171525644507,0
142834.06+213014.2,-22.50470867268158,-22.47120804599321,-22.677355285174905,-22.78208790273506,-23.08647675792959,-21.746246544377065,-22.04686254129654,-23.069734583261315,-23.559551380052348,-23.840990669682903,-24.35917309347846,-24.85737854989929,0
142840.40+285541.5,-23.86322242387338,-24.01466694778453,-24.224335178791115,-24.258701999721804,-24.368131871767403,-23.72316753325101,-23.61037429362033,-24.710418137897182,-24.94007794193452,-25.74570710775261,-26.263753837378108,-27.11100770341654,0
142859.03+322506.8,-23.67445535880456,-23.885842713550836,-24.223069425481167,-24.333140803437573,-24.497101722101505,-23.90484043638981,-23.411184025391293,-24.189798652710863,-24.41396198948347,-24.793597031300347,-26.042909229047275,-26.81601687982089,0
143119.23+622416.0,-22.21214790296524,-22.261331431456348,-22.68134060462036,-22.84763051476957,-23.2714762105621,-21.96514889530269,-22.47060490264299,-23.369480051174875,-24.097994095227783,-24.11835237842936,-25.10040738143791,-25.795217493945685,0
143125.88+244220.6,-23.55194386321988,-23.59845480547558,-23.785871147690944,-23.74116262138141,-23.936581702539485,-23.7633655174595,-23.691598084697617,-23.811133406973266,-24.175183442406404,-24.91322525957161,-25.48223893659932,-26.15606911313869,0
143141.90-011330.7,-23.731852565128328,-24.05903000586599,-24.280543365873783,-24.38003229585015,-24.52302244282376,-23.324687392378127,-23.68290724450972,-24.812192512823227,-24.99351247207587,-25.710293528220834,-26.69590278284944,-27.647148917133283,0
143304.84+283442.1,-22.71804960460038,-22.935754446191268,-23.17765994724466,-23.277511718830414,-23.522784974672657,-22.921617757075733,-22.765205808232952,-23.66775001934045,-24.3344528865079,-24.716006940646825,-25.490479378584475,-26.315943427525795,0
143511.53+360437.2,-23.78500299701127,-23.98368732421525,-24.22493882477507,-24.2627217758466,-24.513927803869777,-23.263030164089507,-23.50013753673504,-24.370632264653704,-24.76201045565061,-25.183854468081552,-26.134824114520004,-26.876667055863567,0
143515.65+023221.6,-23.015196178606903,-23.28940423988123,-23.670961170206272,-23.64733756006913,-24.12539177457716,-22.3036468749401,-22.4345795109086,-24.09488157276435,-24.94736597940325,-25.92178794147737,-26.761691889493825,-27.4084578921838,0
143537.28+415359.8,-23.16700603356125,-23.39134426182452,-23.68831270410798,-23.68209212532001,-23.879129518102697,-22.593502024907558,-22.82439504115372,-23.85898874547823,-24.46327028905834,-24.720291205428687,-25.250998234302468,-25.923044736845444,0
143633.75+065655.0,-23.35516065163924,-23.35052474702734,-23.634434589831425,-23.667269067945057,-23.85432256236312,-22.778987114080955,-22.959240506805266,-24.023651217893587,-24.49289180964014,-25.089547086645094,-25.746703190327228,-26.54653087815389,0
143736.40+615509.8,-23.957510288102693,-24.107902589537623,-24.440006958987645,-24.489309187278756,-24.642487848099837,-23.88338538324996,-23.6753762631869,-24.633576137026765,-25.05441823329012,-25.671284336046128,-26.255303412207027,-27.207410594272957,0
143904.81+450805.6,-23.59081320592361,-23.798397272194997,-24.033463090192207,-24.09298103433216,-24.24293756817501,-23.620804415558457,-23.900335079221016,-24.437705227354847,-25.05975447574195,-25.38746127414375,-26.108938711309417,-26.91653013251825,0
143912.15+370507.9,-24.371180816068925,-24.50251253561013,-24.7726879655094,-24.82298559739708,-24.993904127125177,-24.08366444961697,-24.501945790794192,-25.23514679575104,-25.36371487906088,-26.0051046146724,-26.562343527805112,-27.40486264745939,0
144050.77+520446.0,-22.762322043579868,-23.028292468387875,-23.269408268587867,-23.29432625004709,-23.583701093309223,-22.3414820582854,-22.48123736357864,-23.52297231045555,-23.63196748289217,-24.488136847078906,-24.98405659040186,-25.6439455049724,0
144318.56+472556.7,-23.528008428974125,-23.556736134254457,-23.84826969305392,-24.02374818061003,-24.173203716321307,-23.82426358425679,-23.38710983192203,-24.482802364427453,-24.96029641693032,-25.55268678693254,-26.22531288807285,-27.03551106481249,0
144510.13+304957.0,-22.72715013568393,-22.723252782875026,-22.85380340519477,-23.06075447251764,-23.30465461686515,-21.82562377983156,-21.85043416021044,-22.988223018274898,-23.49491988070786,-24.11799290794326,-24.277961263287853,-24.964596317981563,0
144554.74+243708.6,-22.02026862731237,-22.437037528542856,-23.00776660951732,-23.0740897155281,-23.36421687959001,-21.08388593662943,-21.885894227150388,-23.617710619924317,-24.585271587402577,-24.77609778038351,-25.445266231294852,-26.092604291954657,0
144755.57+100040.0,-23.64430610201752,-23.817203408700387,-24.19099986063975,-24.363501721785045,-24.4983836046224,-23.84962934818313,-23.693242074631275,-24.722715539464414,-25.138513171962533,-26.007513916298823,-26.298858713155813,-27.2181257596354,0
144911.80+550429.8,-22.56613656783791,-22.703252297678805,-22.96440308073347,-23.041750616201885,-23.23897611141377,-22.64184325270852,-22.668419443848983,-23.564060408290427,-23.89637461119226,-24.41133236933219,-25.022820298102875,-25.79478205633282,0
145005.13+463521.3,-22.76055599855319,-22.88033604807884,-23.205606228702276,-23.10767494105072,-23.462891507373254,-22.17879126874268,-21.97813961788956,-23.48479521445004,-23.67803788768169,-23.99866203040033,-24.496647953965034,-25.14946713192772,0
145203.20+085549.8,-23.25153904788814,-23.44024945417087,-23.863496446142904,-23.89564688172388,-24.13733160448124,-22.59266685780337,-22.638922092647302,-24.147117988898213,-24.43063510667375,-24.83636126322411,-25.582855883789563,-26.38755702680192,0
145224.67+452223.6,-24.04789413999305,-24.254986766073426,-24.44817435099274,-24.47099236406101,-24.744190573135352,-23.725270000595224,-24.0041310151999,-24.46369548544006,-24.703181260931284,-25.309175384483748,-25.75112548835788,-26.59370542274758,0
145325.39+123704.3,-24.093816897222183,-24.315684770932886,-24.54615423644484,-24.550381590823584,-24.741502514266003,-23.572880205955396,-23.920507320278794,-24.702067581885142,-24.766012180081525,-25.39202970007373,-25.7239542199295,-26.56255803251455,0
145406.41+382814.8,-24.252634045250318,-24.40249431731625,-24.685942426200214,-24.76740842148031,-24.910972228686106,-23.830130350222383,-23.834154754055486,-24.585725598793733,-25.22102331778861,-25.46372204417176,-26.49919399464724,-27.3566063650589,0
145427.16+401814.0,-23.200262297733,-23.512541085558155,-23.859009430076213,-23.86903932851149,-24.053593263011297,-23.90589244168681,-23.739533447120493,-24.61540921118067,-24.789741145554835,-25.215622606376677,-25.576445013347413,-26.32968773180381,0
145450.02+111434.4,-24.471609074945544,-24.62068487763467,-24.826660381003084,-24.807115315670927,-25.023555663482316,-24.339156499005725,-24.43312787314243,-24.998463035432746,-25.315714096438896,-25.95352880224012,-26.48408438935532,-27.44925828847226,0
145522.54+120718.3,-24.16750940263337,-24.39304649029181,-24.772484160084662,-24.85594011472051,-25.176114566126365,-18.455016370297567,-17.36425372375397,-24.903990850496204,-24.99266408811965,-25.63855135561633,-26.304658110107997,-27.166727978634917,0
145551.73+002703.3,-23.82475686085514,-24.072830913931487,-24.319361317170685,-24.30367110906356,-24.46142256621682,-23.227268423933943,-23.514546925518715,-24.47287810797848,-25.11605151223372,-25.48531567146055,-26.152655496802385,-27.026651828612955,0
145627.21+312149.1,-23.660321110008358,-23.7969218203841,-24.06551014890365,-24.12493652621884,-24.320453519507137,-23.74894532442712,-23.66723941816421,-24.104578652140543,-24.32318492560788,-24.754678115790643,-25.497412237771243,-26.35045017357859,0
145718.23+315924.5,-22.71078153857312,-22.85773916946257,-23.20862918641654,-23.25211717686465,-23.53217337142999,-21.71193163929643,-22.20326507364417,-23.845019180603927,-23.920560128300743,-24.54697607540548,-25.23063615738221,-25.908269875863585,0
145724.78+101021.1,-23.983712510656783,-24.13196905016691,-24.395749188549644,-24.49610762101772,-24.570792546409443,-23.17819877848753,-23.62519583816997,-24.50506989919672,-24.8188588855027,-25.587874712978085,-26.64988307237698,-27.55302343431036,0
145736.70+523454.6,-23.34722740375224,-23.483030918904543,-23.821545080494733,-23.97703578086045,-24.10798951143526,-21.92695284954772,-22.226063993631406,-24.046301673654817,-24.691675254687816,-24.960514391823043,-26.337676620402757,-27.23332463133428,0
145748.07+414546.8,-23.93160973559252,-24.0633820803075,-24.344187113401087,-24.3338275463987,-24.563497450531088,-23.31175743847866,-23.32221501840433,-24.434519579780787,-24.8764491526506,-25.32891979766125,-25.65824339609425,-26.51491526116157,0
145818.78+151057.9,-23.78855157966795,-23.97792010825525,-24.242414039368867,-24.31823102179922,-24.594755164150097,-23.87721555546622,-23.833888934008176,-24.843395568102,-25.06110634215006,-25.24443519719396,-26.23392397886088,-26.989993406125485,0
145917.61+551100.6,-23.036235825978466,-23.49123543045528,-23.93984358169971,-24.12101924867529,-24.30211709451557,-22.706944683264638,-23.108053904742714,-24.45980454947158,-24.813154760902016,-25.23256668318385,-26.01745502959429,-26.832755107089906,0
145949.59+531909.0,-23.339741665048205,-23.474742420300306,-23.62005000410633,-23.663799328667796,-23.94558377368229,-23.661502518548144,-23.57671471980244,-23.897681527240582,-24.30375081963755,-24.878453064706367,-25.23295610067797,-26.07418666567819,0
145958.43+333701.7,-24.804363800496105,-24.90147997981949,-25.22625758443483,-25.1467338436801,-25.296600948886425,-23.332965832996432,-23.920840817003324,-24.70964204022632,-25.320011060575464,-25.823166733583545,-26.78517091280995,-27.606861679940003,0
150030.67+551709.2,-23.198549849785277,-23.301359172034445,-23.51376723266316,-23.530312664332246,-23.871133424426915,-23.1579453229595,-23.088290091394526,-23.91913032665671,-24.20934800779432,-24.3990579674785,-25.42458305562885,-26.19650186717562,0
150155.25+563731.8,-22.36385452677477,-22.55806304882778,-22.858974294637825,-22.9101549303888,-23.231005288546925,-22.25628180243404,-21.77903164950481,-23.58858564740438,-24.074269956732785,-24.72246519118761,-24.91537892865581,-25.6501086204306,0
150242.38+395208.5,-23.293327228769552,-23.75608451409944,-23.930091338563443,-24.04799262837583,-24.333141391691385,-23.22192924547456,-23.107714894052364,-23.94095524371657,-24.453007112463137,-24.804109755674094,-25.614765291340035,-26.343203053779447,0
150354.83+044639.5,-23.6163447996044,-23.736621591857347,-23.95904313336392,-23.88717313418638,-24.15723085658802,-23.12200263206994,-22.998387769482772,-24.00947443695849,-24.80149906357886,-25.21659578707153,-25.34347216067365,-26.133268453798635,0
150401.76+445910.9,-24.30313576095619,-24.414710697225544,-24.77786185629271,-24.78547363550798,-24.916367286332434,-23.93714061177651,-23.705608707953715,-24.728814929488983,-24.96512457386888,-25.342668703595997,-26.24979451314591,-27.22862303509097,0
150437.67+541149.7,-22.6984170904067,-22.88334764175259,-23.123531178303672,-23.22337360267091,-23.48197369385493,-22.3635381707388,-22.408271623271155,-23.34966530819283,-23.82261205394151,-24.26965126789253,-24.881939495690457,-25.54611497227225,0
150455.56+564920.3,-23.351454602323457,-23.375876632948987,-23.62008451017068,-23.66927372025743,-23.939450054316783,-22.75007855042285,-22.460668192772832,-23.885558093602548,-24.25024400327573,-24.878519374571347,-25.2402963606187,-25.97831749963298,0
150524.42+280932.9,-23.41705941105052,-23.52149962828438,-23.68449960916013,-23.659482067306143,-23.851194508033856,-23.63588121203523,-23.260681313959093,-23.78130447851265,-24.278536738770352,-24.94141026861948,-25.383778221020847,-26.214758970175733,0
150527.60+294718.3,-24.96466112322893,-25.01668566380564,-25.26474371003337,-25.22054605563917,-25.31417087078428,-24.520712543128376,-24.47101172386038,-25.08410949376365,-25.39397978952407,-26.088368506726635,-27.03488491719852,-28.074239624598093,0
150711.11+235653.4,-23.954452260325056,-24.123786456645835,-24.28709143229225,-24.283396630782043,-24.523285845455952,-23.18453689768953,-23.019334320091144,-24.184797702486392,-24.33565462101944,-24.836233207257585,-25.551640111246986,-26.50907744164918,0
150739.49+110403.7,-22.786140825456084,-23.080531012563345,-23.436128708549905,-23.67240424540899,-24.02501736804045,-22.87884629028338,-23.1370075566969,-24.04957699657869,-24.25382315892308,-24.882474387637966,-25.68387505785581,-26.51292478744949,0
150752.66+133844.5,-22.13571927386929,-22.44522885500832,-22.890568712526527,-23.059831015524896,-23.56598400500277,-21.71538454254819,-22.32505355357402,-23.907299317324,-24.04295117595872,-24.44180048934304,-24.604685793957167,-25.24085422304659,0
150924.97+411312.0,-22.356154225248645,-22.548638740675766,-22.689014753383454,-22.7098675479694,-23.08195914815206,-21.953156016008904,-22.13737897733128,-23.203315998820106,-23.7595237062768,-23.655239628462283,-23.991192719627094,-24.691066399210392,0
150928.29+070235.7,-22.25011141452919,-22.442900225514503,-22.634664546584265,-22.678362018927068,-23.094777090247845,-22.76379268351996,-22.84343599119429,-23.34419270666871,-23.83173905752292,-24.12011839372661,-24.79304360836864,-25.52604847420835,0
151108.36+423721.6,-23.463655728127016,-23.586026488007874,-23.81739127750777,-23.83386184429669,-24.075549020978112,-23.69654977462682,-23.67125918065495,-23.92394040919753,-24.45300659786917,-24.98560416366512,-25.75695082611905,-26.51719463046113,0
151140.32+402721.5,-23.946081158983105,-24.23262564994657,-24.4797816306542,-24.415197969830587,-24.67257512339747,-24.305549063250595,-24.14108169282349,-24.54149090752981,-24.42462820309548,-25.14377591521214,-25.81948000998521,-26.62744036364012,0
151304.56+304204.2,-23.67181989037197,-23.75819376645441,-23.939772820854905,-23.98346568381192,-24.1972816177083,-23.607359982302334,-23.633980065490302,-24.36528313874472,-24.82509639167044,-25.222432712161368,-25.715105950041707,-26.336061382999876,0
151306.60+142451.3,-22.95588896049449,-23.052121159099418,-23.24573955531767,-23.23651400258902,-23.44140530183411,-23.030622620093705,-23.04356868775891,-23.69514554816368,-24.385567774011538,-24.858590840017506,-25.517325323211097,-26.23513324320955,0
151345.64+152246.3,-23.321252679371323,-23.48666815945067,-23.64770987311302,-23.70194993658769,-23.927086003132143,-23.30823442663045,-23.384372698361403,-23.622815173597186,-24.08795797211742,-24.40898981229501,-25.55143592024668,-26.37172911349712,0
151441.63+593847.1,-23.5822701710822,-23.681598834830684,-23.896400986465515,-24.044295576522146,-24.06175206388734,-23.3709549656248,-23.36903148136649,-24.60970105580577,-24.793227123913237,-25.212403837800128,-25.92601257560293,-26.744705401050155,0
151535.25+480530.5,-23.77848974475899,-24.028053791055505,-24.340827323171503,-24.36268580855453,-24.587981199956594,-23.485897340097257,-23.765317523061498,-24.499816339066545,-24.97457039359058,-25.38047787565957,-26.245485090775137,-26.9557309442049,0
151558.06+193744.3,-23.37040482959737,-23.517998738918926,-23.68356943648184,-23.72826306622952,-24.008168553306163,-23.48870531731323,-23.56444426316424,-24.07350438352216,-24.58992219200973,-24.78238512336487,-25.40332415411267,-26.227529104662462,0
151651.32+064105.5,-23.406895802186547,-23.608064463866864,-23.86030663936408,-23.955395726663557,-24.116713404985056,-22.898292625954223,-22.96467324122348,-24.02121810378877,-24.501370844445784,-24.997667204352428,-25.761515217165265,-26.657964863120743,0
151737.29+290506.0,-23.51969136283666,-23.62407066882795,-23.848158628989687,-23.87069565936876,-24.030931183976502,-24.010477987181076,-23.834515948039265,-23.798806729360948,-24.239338902192376,-24.71937564256835,-25.699956548501035,-26.540437314186075,0
151911.66+253337.9,-22.615469145504147,-22.67305401939981,-22.836955648711434,-22.8665636899317,-23.206457281939976,-22.29814832170942,-22.31761469180117,-23.41176226744066,-24.082000136010187,-24.52801479048431,-24.77505835391659,-25.535565092153988,0
151952.25+191450.0,-22.733754942229027,-22.8675251147616,-23.222664551880268,-23.25420022985543,-23.537381373471224,-22.49498907597528,-22.59032891041779,-23.73743354246838,-24.112940368138503,-24.619387005523127,-25.423063154762414,-26.06952419336961,0
151953.98+110713.2,-22.68256405637683,-22.85543722035786,-23.059675235609973,-23.17502769854737,-23.554532056314127,-17.231021756091867,-16.651876515555585,-23.546953433968334,-24.101201953649497,-24.72166163657994,-25.07369739074387,-25.67367303014709,0
152028.18+421530.3,-24.180024432710688,-24.27481879365898,-24.443204462943225,-24.443325015526383,-24.533889287297235,-24.13734194248601,-24.004461469392577,-24.68973467033181,-25.073154744723407,-25.47683753044821,-26.057478586449523,-26.985014882481835,0
152151.22+370153.1,-23.88944328906274,-24.133613471777725,-24.327579580028868,-24.357402936753832,-24.48742888131244,-23.403667899392374,-23.39085513346277,-24.437130153540476,-24.99262091042812,-25.204203252661816,-26.436867251151384,-27.33806797164168,0
152223.55+191431.9,-23.520220957665654,-23.73200354748173,-24.05997145305614,-24.152358350940823,-24.358865900182785,-23.738750545537737,-23.643547311871536,-24.54747868537165,-25.03312850862487,-25.69464343752821,-25.83462586108834,-26.706558398082112,0
152544.32+563411.8,-23.07525147998322,-23.311676869257838,-23.70338660263877,-23.739472842893186,-23.92075908816065,-23.45582075245108,-23.35024007875197,-24.1327571768299,-24.354778505295837,-24.989788853709204,-25.66888425718961,-26.59250280963608,0
152654.61+565512.3,-23.15599636180064,-23.44916531868077,-23.883071458652708,-23.99486936293035,-24.17389995524731,-22.65781926287767,-22.751162895077464,-24.02396011900279,-24.4360301619741,-24.98941037504088,-25.559724294360123,-26.48568902876902,0
152836.83+122136.5,-22.29430309466954,-22.445478562822963,-22.78169475280804,-22.89777810029295,-23.01766834320532,-21.18352618074121,-21.725349105057138,-22.86340025496213,-23.47917551105072,-23.64153849898804,-24.22414357817586,-24.84754392594007,0
152840.60+282529.8,-24.604404380545137,-24.75402108897561,-24.904997572083285,-24.98745570646027,-25.277134766519232,-24.749316868761657,-24.73430027424762,-25.009181412717396,-25.409026850801144,-25.600573547898023,-26.406936316597488,-27.305987511750832,0
152919.98+453807.4,-21.93453608471275,-22.297019072169512,-22.750686509078765,-22.837324078830445,-23.269952258615326,-20.90568404841889,-21.34370538052758,-23.066796744291413,-23.164407579368056,-23.87310444915549,-24.65257383189292,-25.25151717926104,0
152922.06+525247.1,-23.93864999881221,-24.10536397538408,-24.306034525935296,-24.31049752872728,-24.47961292849944,-24.235516920079288,-23.967616951612094,-24.50397540618405,-24.97830862870891,-25.27767128998375,-26.05219776673666,-26.92463520851897,0
152952.65+393209.9,-23.429234966573123,-23.57987657133672,-23.901978528291817,-23.95230099650365,-24.15528049512991,-23.699624605367227,-23.44464343428788,-23.816946866117597,-24.291782185513693,-24.583508893593205,-25.987943484050287,-26.89627205898901,0
153105.76+045855.7,-23.83706213481485,-23.974443967494043,-24.312574328317297,-24.44876307457284,-24.503091995398428,-23.70960713964303,-23.5942765393186,-24.602899115094463,-24.980053433017364,-25.467916616307512,-26.266438948463204,-27.18034270515135,0
153108.14+175752.7,-22.773690708446573,-22.893917630896173,-23.090496914069558,-23.19413416571861,-23.435189737481643,-22.875203514541465,-22.619872861480676,-23.28530255220219,-23.809606864071306,-24.39562354977782,-24.80458776654173,-25.588284298374983,0
153127.24+565410.7,-23.324249810367743,-23.3890538969973,-23.736249138032324,-23.82489351395914,-24.009368956827892,-23.10267091666929,-22.955164845010025,-24.18532699779272,-24.633237743228868,-25.15657073938685,-25.555934856861008,-26.317711145618052,0
153301.60+194351.9,-24.425598784501325,-24.599151064041283,-24.937120503912062,-25.02302709864591,-25.183281905151205,-24.40605593732465,-24.318192762987724,-25.099814550165146,-25.3550104340217,-25.703846683153145,-26.690441427383576,-27.60864650028709,0
153355.23+154610.0,-22.9154540142499,-22.99277143379096,-23.136274047513577,-23.152732632505337,-23.49973839930643,-22.985238000712872,-23.01853658949659,-24.08596331318869,-24.29384518836351,-24.51749778913713,-24.730708277051036,-25.58693045934806,0
153400.58+025615.9,-23.2754305563358,-23.47846543979148,-23.781709005712543,-23.82098213753442,-24.015011410204384,-22.5902054398401,-23.03979551501282,-24.08423445095549,-24.388358317555948,-25.17499609604836,-25.59545123894144,-26.447294896582424,0
153409.11+091634.3,-22.936137962001467,-23.117053244712583,-23.34281891565057,-23.427791721123224,-23.7164994447367,-23.45373109075265,-23.524544926840584,-24.02269288888171,-24.56446175436825,-25.1497114433852,-25.981380670586105,-26.69269665086525,0
153430.49+393623.3,-22.81530383955564,-22.969505280446896,-23.165656026989776,-23.21959622438621,-23.407411796970987,-22.122852675713563,-22.369375539998195,-23.247155046056783,-23.74703711439761,-24.33634042509871,-25.424321823701483,-26.030174962971955,0
153612.09+524154.5,-24.345943770568724,-24.42786387842471,-24.615431633859576,-24.5874797469517,-24.78604123522168,-24.70067743100388,-24.558611090452796,-24.73256273739917,-24.942633812687408,-25.3659682696868,-26.433117868059803,-27.35136181978028,0
153612.80+034245.7,-22.51679501707721,-22.666930493787763,-23.02668077201742,-23.20102017001067,-23.4014762448054,-22.64664241237674,-22.698758788619788,-23.48054890881768,-23.91277085139884,-24.57263748701689,-24.478731533912985,-25.216303754494056,0
153622.91+215202.1,-22.44268800501599,-22.74243796154403,-23.13276145305201,-23.1870945935504,-23.522338658309987,-21.72970939367029,-22.285236888093134,-23.91335139178477,-24.29411584630917,-25.01961803380711,-25.3576600133536,-26.175267215663663,0
153636.86+020644.7,-23.16156074587151,-23.408139510234964,-23.714114720089643,-23.799555119593716,-24.060552004918577,-23.100508506657143,-23.34952380424357,-24.06010470559412,-24.46714271034829,-24.954980390152244,-25.726583779080297,-26.595523099970112,0
153644.90+141229.7,-23.40842082387532,-23.464898796063512,-23.576686187651383,-23.560586889546503,-23.893378071096173,-23.42519392404349,-23.52251789862433,-24.155135828184125,-24.472447267037246,-25.41846487986544,-25.90039020445535,-26.678302315212783,0
153715.33+023049.7,-23.6230765455054,-23.776833933446188,-24.078889351228938,-24.156689586100835,-24.34517247607695,-23.39898726469699,-23.28272434340184,-24.22711754210804,-24.76940472552281,-25.280321881103,-26.12091243029592,-27.02767145626609,0
153731.90+052513.9,-22.90917004871165,-23.266530647832717,-23.879766407386683,-23.91185705998424,-24.48693206717706,-22.15521262313812,-22.260525430654532,-24.107406467655707,-24.40460661137026,-24.738856213578558,-25.425201861709613,-26.11657248071168,0
153801.17+014748.9,-22.770753221696307,-22.97281649239,-23.23746283341173,-23.318963674710208,-23.49018589938678,-22.818536802243354,-22.43240060793949,-23.40390650014733,-23.67718114126824,-24.27341786097689,-25.13537597802172,-25.865611066502076,0
154019.56-020505.4,-23.62294897930358,-23.800789772284432,-24.098149942622992,-24.238667225425512,-24.480483705549517,-23.005765547914727,-23.064629365808333,-24.60166565679417,-25.125757502588847,-25.7575173730738,-26.37039804146953,-27.09027415992216,0
154201.95-020649.6,-23.506869176687182,-23.69108202717535,-23.95912927661624,-24.02581853632894,-24.278662627191277,-22.750697416797813,-22.82369173094464,-24.35444427883173,-24.884612082085912,-25.52209863045305,-25.909550235921607,-26.72392795460461,0
154340.74+112801.3,-24.08713404925699,-24.304351546570636,-24.641429337614174,-24.68519645989806,-24.94975812118099,-23.71142792433033,-23.76142159438177,-25.001037771460947,-25.35934501180121,-25.93805327222593,-26.516454393197368,-27.254313312202537,0
154348.62+401324.8,-22.729381514477303,-23.02054962476005,-23.34560413077549,-23.447109269377822,-23.877297772041004,-22.22859652340122,-22.504208099869324,-23.67666861477962,-23.98455182011461,-24.36063441328669,-25.389583260085143,-25.988952801095408,0
154530.23+484608.9,-24.383336861532214,-24.4786352266272,-24.832982249263697,-24.8495900779002,-25.021750792081598,-24.43912204901624,-24.387157108610324,-25.03540597458573,-25.57783467062159,-26.32665133485915,-27.01668263245384,-27.85295478644219,0
154553.48+093620.5,-25.107516837050667,-25.181586645265966,-25.38537672233064,-25.42075994700889,-25.487136862460808,-25.27386568067125,-25.062055413917765,-25.54472846696486,-25.7271341090535,-26.044037747570407,-27.067763766446618,-27.898204531562698,0
