SDSS_NAME,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
121620.24+493315.1,-23.78950754002164,-24.022161787294657,-24.35119955010363,-24.46809973652757,-24.52323524311368,-23.09602778823484,-23.411264502861503,-24.96923942798856,-24.918490295597497,-25.17282826513925,-25.65093866746554,-26.520934737391475,3
121740.80+493118.0,-24.24026849764521,-24.635425552143115,-24.92269910083021,-25.00262743031422,-25.192216492967987,-23.43702704305312,-24.1661957859708,-25.51657622610496,-25.31126909787225,-26.08558977965301,-26.54134897852792,-27.35552624688079,3
122222.54+041315.7,-25.00380670643959,-25.24143996827665,-25.61507871320757,-25.949398256022555,-26.28225567699395,-23.11519564147918,-24.254119967546863,-25.485723073695013,-25.66426975181128,-26.19890640396724,-27.465711426816647,-28.23545535748996,3
122249.86+334750.4,-24.62307823741512,-24.79500895239577,-25.15030306839257,-25.29864095905151,-25.505561528371405,-23.21884951879674,-24.49609447971205,-25.837027833986717,-26.061287748562727,-26.380047005190548,-26.72344030841017,-27.588980634554037,3
122558.27+604939.8,-24.57296012031395,-24.731123836327576,-25.02046506177467,-25.046115939408583,-25.26139617716103,-22.87516040053785,-23.90404519999593,-25.32671960466976,-25.10372939867431,-25.438915007440965,-26.152743641518807,-26.95376390228821,3
122616.29+104850.6,-23.75108687817917,-24.060598248928045,-24.470861896259382,-24.605533114561,-24.8254732077951,-22.002859997221325,-23.435755508823917,-25.190145464030795,-24.803040995813937,-25.399689619073133,-25.94023376572464,-26.78753113232976,3
123107.10+025724.5,-23.870398491349025,-23.980246801337017,-24.2134619708288,-24.25871041402292,-24.364920728554356,-22.659044261552623,-23.18309955627973,-24.70325336515621,-24.717952949289423,-25.290276565628016,-25.93647553670534,-26.687469466468382,3
123949.27+173627.9,-24.61112770770064,-24.577590425418787,-25.052776208868924,-25.153475302786724,-25.326951640262248,-22.65366007278262,-23.925551529471704,-25.416443612622032,-25.16968720364295,-26.004428779752523,-26.65498890117595,-27.660571797725293,3
124009.12+242531.2,-24.934257076923828,-24.95119749915272,-25.27496703988757,-25.380649212177666,-25.57483157890421,-23.23304892152061,-24.64561171821724,-25.50363472640291,-25.501850197116585,-26.12244218150969,-26.68417006355041,-27.640292128750627,3
124035.50+094941.0,-24.438260828230035,-24.585989241405724,-24.958745269980643,-25.071492444082875,-25.200419024403832,-23.39688727700236,-24.49590078059827,-25.554154812106432,-25.487311652957374,-25.65911786376241,-26.044414525628817,-26.92495625634345,3
124135.98+255250.9,-23.28338907019077,-23.38832877323929,-23.68913923999478,-23.86208544090822,-23.95312685854474,-23.26303472190152,-23.039898651693097,-24.277420558491748,-24.16176133323842,-24.970876934069885,-25.33937110112268,-26.13947847930576,3
124244.58+022954.4,-24.68989284968116,-24.79320941872251,-25.200035144299715,-25.37165344522029,-25.602268344315775,-22.906562347342955,-24.73575291139604,-25.48957230540061,-25.276474950328925,-25.869258425806454,-26.651206210139044,-27.54173837622489,3
124312.51+480838.4,-23.84078626747669,-24.145769073550507,-24.556397901390817,-24.65188288637556,-24.804015190776784,-22.56438416095273,-23.762071164941105,-24.91431174625497,-24.934981316668846,-25.340437814548384,-25.827769316386725,-26.67487539223057,3
124627.18+211104.7,-24.65852258096577,-24.798663575480184,-25.13762979088945,-25.15247733398303,-25.288397282374454,-24.328854069100142,-24.562817528705487,-25.45398092192544,-25.23117201161497,-25.928359709186296,-26.49177908335216,-27.41081147246228,3
124902.54+171454.8,-24.867494367890774,-24.953741595538805,-25.35511436291347,-25.477468570072148,-25.6290995263476,-23.94038544090733,-24.60689768006269,-25.881107356191595,-25.872129458116834,-26.207472370599863,-26.556186043057902,-27.449539636809675,3
125210.43+295717.4,-23.4660930581642,-23.68188360426153,-23.999722573730647,-24.080147439800427,-24.209644590167628,-23.375966564230016,-23.45243533451776,-24.474190050869897,-24.476167977114432,-25.00320288338305,-25.59976115046309,-26.39709725981747,3
125224.99+291321.1,-24.56350081629962,-24.641581769441785,-25.04962050506607,-25.1488005473214,-25.295431051989883,-23.95238585827496,-24.518737153628454,-25.490622299957025,-25.33314178653425,-25.892465810236388,-26.71409932460024,-27.707617167826868,3
125240.06+184505.7,-23.81443868079287,-24.015833848628706,-24.463811152412127,-24.64577117695571,-24.81709166154713,-19.55261106685349,-18.21062304438485,-24.436246789019243,-24.290124499800463,-25.213605207568005,-25.86483488603815,-26.73145484054014,3
125249.86+112933.1,-24.72766400168497,-24.915726432744744,-25.22696816862996,-25.365447294475885,-25.502435271059337,-23.40930242262194,-24.471608532884304,-25.68783440640328,-25.577787064846603,-26.013972503699573,-26.499211652451844,-27.2471106243926,3
125313.42+101926.4,-23.985702774448853,-24.202271196777964,-24.5477476355054,-24.68093403106201,-24.8132029652302,-23.24414662900225,-23.578467151939872,-25.026915857703365,-25.1023209061632,-25.236610685147177,-26.212856675322698,-27.131739211551533,3
125317.56+310550.6,-25.11167551282026,-25.212994187509672,-25.48894239901805,-25.69300151814833,-25.790201415089676,-24.362256085548506,-24.922782670039343,-25.88805725303105,-25.875972048212148,-26.459063408057503,-27.25394416660538,-28.26275517748924,3
125524.39+480041.0,-24.159208986874884,-24.30225119413524,-24.60359097568279,-24.8514641856602,-25.050453787745667,-23.155818769531557,-24.46806050166756,-25.638934735633278,-25.46707311539755,-25.62120937592343,-26.471485836005822,-27.51187255297796,3
125547.61+401230.7,-24.29571378820668,-24.43175909607053,-24.757965455432736,-24.951397233562734,-25.116649056794568,-22.13382056332084,-24.0734147171746,-25.021421892768004,-25.306409316200615,-25.38428655674944,-26.101906779413177,-26.96336004326057,3
125550.30-001830.9,-23.80152726976733,-23.937239378563067,-24.211573998732256,-24.206930225064887,-24.30366309627742,-23.23432840444794,-23.651152503241917,-24.68376045064201,-24.635268366058884,-25.03556450349865,-26.020781990999623,-26.85604765007108,3
125844.38+120224.5,-24.401011167743103,-24.534571312281024,-24.91106580157274,-25.08089948603008,-25.369599063606124,-23.342695986188374,-24.526916105986707,-25.5677600829856,-25.83484018350263,-26.27492086892536,-26.611646527527373,-27.562697341219103,3
130114.47+155616.3,-23.59331175195256,-23.8585222964752,-24.20714669600128,-24.24079020701132,-24.377272357539088,-23.37982538785421,-23.4428449787866,-24.642610096143063,-24.559297098921554,-24.90160112134309,-25.64418855224861,-26.58448601674587,3
130207.79+585431.3,-23.79994436003008,-24.143598846545785,-24.586035588401824,-24.78595913385259,-24.984579782276352,-22.096007789065467,-23.381816604606684,-25.187814402933338,-25.10713489533214,-25.63948415589668,-26.677697658674283,-27.67519494626093,3
130435.03+184749.0,-24.93057466031301,-25.079882907811,-25.453307801681262,-25.63268434025794,-25.800394243686306,-24.833300778453648,-24.688861907522323,-25.955591419372062,-26.043639007575024,-26.368129684992205,-26.71174992111088,-27.497443451277643,3
130627.03+244123.8,-24.05759070054145,-24.276863156448584,-24.68756908264934,-24.868341150592805,-25.0777472117698,-23.786576190262878,-24.21325478848001,-25.564383679686618,-25.578710867930496,-25.99265909789301,-26.348098895544137,-27.28555203964921,3
130631.63+435100.4,-24.61509174801428,-24.709988979415712,-24.982158366011944,-25.17551768744348,-25.223337624949107,-23.679541431154043,-24.112179644971174,-25.492677394793123,-25.543636351390926,-25.75204413587184,-26.04602453406416,-26.800202672459378,3
130741.65+512803.8,-24.03923505220326,-24.233748004001168,-24.601210111558565,-24.69362303568621,-24.88436722380029,-22.65348117762028,-24.06707254474285,-25.179479818667694,-24.9115092167921,-24.823577451869035,-25.904186065451327,-26.892970501413664,3
130753.47+115803.3,-25.24769786111052,-25.40322755109261,-25.727474023925662,-25.891854054611446,-26.09398895273418,-24.346778669511185,-25.100631567160946,-26.080183997390545,-26.07444326923452,-26.49039915861376,-27.004773516668827,-27.8861158542291,3
130754.27+004422.0,-24.1613863888114,-24.31325760828453,-24.64619073518445,-24.763945798172564,-24.873588430150296,-23.820504074946445,-24.11529231123175,-25.017473517806724,-24.72144247909573,-25.67536353635749,-26.241222128119347,-27.188065585301764,3
130906.92-022916.5,-24.763923697205968,-24.932788151158835,-25.307007366445028,-25.43368784240034,-25.59811100571508,-23.64181301975525,-24.34992604406204,-25.85629954057943,-25.911106318828768,-26.156785224926832,-26.697042507142108,-27.5045006643116,3
130952.89+011950.6,-23.523372227616328,-23.767141838925447,-24.2288431150418,-24.381205537549413,-24.649397666863564,-21.876839290343405,-22.896721658808065,-24.89979274444711,-25.106102441188803,-25.510510538454174,-25.800991968096984,-26.69941759793963,3
131206.53+063622.8,-24.258399023990695,-24.32331892187015,-24.60948151335933,-24.701511635911565,-24.686356708841387,-23.90882703417112,-23.853812626402767,-24.72144355139,-24.764978885597085,-25.378409753813315,-26.24184557815014,-27.25040477831519,3
131211.13+480925.2,-24.35529480451893,-24.58661807511687,-24.889072087229728,-24.88993669689101,-25.0826950537932,-23.61766568653116,-24.164582704169955,-25.1431836107577,-24.99774987894445,-25.076782535493184,-25.868448412607297,-26.73171803140469,3
131430.78+130745.5,-24.986059756384137,-25.105224268100308,-25.410543012225435,-25.538215868635334,-25.57762583432364,-24.952955658982653,-25.11936698607433,-25.89396047371031,-25.939211570018195,-26.36630962890616,-26.836565826317987,-27.74293176887385,3
131448.06+381255.4,-23.83367848154388,-24.126611578930927,-24.42741764790853,-24.51005762134544,-24.65522998140584,-23.09963132950877,-24.10385415457621,-25.10371939404845,-25.178439405605232,-25.405100681916597,-26.062877858928463,-27.013403285728877,3
131520.94+315921.7,-24.11706033821288,-24.279861352100077,-24.568202053201667,-24.63670925941711,-24.798883202797334,-23.069749782944672,-23.706742383266334,-25.00794603741047,-24.9746518413969,-25.77184945610992,-26.123094399252945,-26.9137848189302,3
131956.81+422208.3,-23.976066873990245,-24.20150060917357,-24.689827666619813,-24.84644280735184,-25.15792761397332,-20.891245396323583,-22.56683070941978,-24.988731463924577,-25.306960358791752,-25.662006377287906,-26.20168229069972,-27.02873652053485,3
132518.84+661459.9,-24.98638473154867,-25.062682119326773,-25.30324393988394,-25.366957141787125,-25.41515386574368,-24.41766619899789,-24.56491594027637,-25.33012139308,-25.355874631314883,-25.858878559651814,-26.652313644087915,-27.474532703352907,3
132657.18+273316.7,-23.94453382938974,-24.06206456418886,-24.451297714778416,-24.704690628987677,-24.80821861711489,-22.651834094517493,-23.198267486804955,-24.667620820214463,-24.727794164731574,-25.341795184862768,-26.33431464003668,-27.318826940177946,3
132742.36+093633.3,-24.729958718041445,-24.81573756591729,-25.109653672076416,-25.265050001353806,-25.3413491642942,-24.329392046639988,-24.578359273177256,-25.536454039716464,-25.608031696550672,-26.118397967912426,-26.56781190242705,-27.49808035810237,3
132756.15+111443.6,-23.5233533094777,-23.862052557425105,-24.30318370621287,-24.44006974625803,-24.58073674421824,-22.878097215638928,-23.54510666538209,-24.83899175853701,-25.0168268931072,-25.347144940119712,-25.743017558142064,-26.7389488789505,3
133108.29+303032.9,-24.562443829328405,-24.65085140130409,-24.98199839992801,-25.21816736661539,-25.40835679443713,-23.400315669045487,-24.413767753894664,-25.625283286460988,-25.676466149761755,-26.37137622092926,-26.49890815281601,-27.158781719813724,3
133221.56+083019.3,-24.022511382939737,-24.18021481050525,-24.588751951394883,-24.733556349690087,-24.950018737634053,-23.96210161088713,-23.970850263797395,-25.006182130872716,-25.075184943825008,-25.55992260062466,-26.18443384661012,-27.097483704854763,3
133821.87+291445.8,-24.526723581543077,-24.730520986172877,-25.0997760671518,-25.246957086080275,-25.34147214045187,-24.619229756106503,-24.37895318579983,-25.31420920468327,-25.357739369825573,-25.853720528929895,-26.347292141160427,-27.12618691642703,3
133910.57+063923.2,-23.896136082033028,-24.0809092600833,-24.536457900246297,-24.77197094073911,-24.874134431254586,-23.09942232333197,-23.1760762562862,-24.95497153020959,-24.882928127020357,-25.46298354231121,-26.32899234889116,-27.27354795730622,3
134100.12+352308.8,-23.28825737238329,-23.54786120376928,-23.89214934483705,-24.049941544359505,-24.29747995906625,-22.305659201114377,-23.259332647277954,-24.75976305416213,-25.08529404788759,-25.453286853679664,-25.665321398628983,-26.6320704284824,3
134300.17+284407.5,-24.589714853824123,-24.915094477993133,-25.330242158625968,-25.42146582685746,-25.601770178094004,-24.203236132076174,-25.010019611909662,-25.94747686415623,-25.802661562301232,-26.48462208818459,-26.826554552493278,-27.44122045268261,3
134701.54+215401.1,-23.44750501413361,-23.811364244606477,-24.011303416165045,-24.00171080766996,-24.162896742738248,-23.56133566337499,-23.37714245343164,-24.500898508397757,-24.074964364399182,-24.492737414736705,-25.599073848525915,-26.47617183428488,3
134719.40+590232.7,-26.220842353432168,-26.25972992375344,-26.564245417425024,-26.685324249203592,-26.681377465362107,-26.00695354154586,-26.05474562889967,-26.345882726415653,-26.34947178504179,-26.72680896961943,-28.134358010945427,-28.96523152157051,3
135328.46+194512.5,-24.110968323100494,-24.266904556098265,-24.59611725373029,-24.72275035567945,-24.880605622241283,-23.25061406730686,-23.833794693869912,-25.040407197137657,-24.95025026730965,-25.023449421051108,-26.14602914608449,-27.04106204029445,3
135535.47+155750.0,-25.126988310075543,-25.42734288029109,-25.869007489494464,-26.065739869684528,-26.20409092974836,-24.836698608530245,-25.01106300639002,-26.352339564651263,-26.257808393861648,-26.706497580988263,-27.40014843564197,-28.16903107435812,3
135559.88+260039.0,-24.90625624637474,-25.16468243049872,-25.53443808394881,-25.68387502093193,-25.892491838925498,-24.07572291936319,-24.79228747355321,-26.169495281362227,-25.970858667828708,-26.28805703860696,-26.865148451114543,-27.677707371072177,3
135729.09-024738.0,-24.149530651070386,-24.312837753396725,-24.559520757619563,-24.599211801323648,-24.755079727129655,-24.56166060653617,-24.215426620236013,-24.716544004252448,-24.68835457922597,-25.219350701597406,-26.01333331009585,-26.893950911320463,3
135850.03+390413.4,-24.426527002436167,-24.61284648332002,-24.9249708704362,-25.033388864999672,-25.168218075679757,-23.708563762455185,-24.243443488124512,-25.4548807627253,-25.45939187391209,-25.69583087082924,-26.320515549677616,-27.17281377497976,3
135925.82+354640.2,-24.179818494096526,-24.30963221630461,-24.727564015691154,-24.828787738130128,-25.06213135480455,-23.35133799767756,-24.102091952532906,-24.8247096387616,-24.805993706828502,-25.291442727917783,-25.610034754163213,-26.42494391061286,3
140626.60+250921.0,-24.996790555077464,-25.158912069622044,-25.567389049454462,-25.5481845928186,-25.73942864053165,-24.17401060710523,-24.99181464901357,-26.27837839794343,-26.112983019326396,-26.29095148126611,-26.48133019040603,-27.30981168420381,3
141235.06+614009.6,-24.369228576570155,-24.57476332709009,-24.980974363661613,-25.20427651852028,-25.385764337133217,-22.358150540075357,-23.30820809958496,-25.491775560231385,-25.598211156758875,-26.00196898112806,-26.75463125853008,-27.767827884492657,3
141442.90+450233.8,-24.02324862197629,-24.269797548533777,-24.6888237818768,-24.871727656888897,-25.05677292430465,-21.521571204147172,-22.997010491088226,-25.13333386518578,-25.160022746711423,-25.829382028574702,-26.070350058766422,-26.969073318653503,3
141659.76+535806.6,-23.36199654682194,-23.59724832985083,-24.00152873167906,-24.09069482556911,-24.2625029470843,-20.788817820330667,-22.47828409165888,-24.674065635812727,-25.105533896811664,-25.4758707219823,-25.759762347143106,-26.68851483611679,3
141721.79+534102.6,-20.88003376169203,-21.16986734546108,-21.59099344421423,-21.67775694928021,-21.78261350857401,-20.10347218354967,-20.168532358648356,-22.2273319681355,-22.075528417705964,-22.73163029413853,-23.021715663007985,-23.55307464930584,3
141743.92+602952.4,-24.63624549913374,-24.632036832178088,-24.95957398841596,-25.187389053756043,-25.26513085766602,-21.4191928802408,-23.729850024832576,-25.17946727957834,-25.26531142697425,-26.03992634578756,-26.878201305093366,-27.951445029891964,3
141948.63+322717.2,-25.135111578362142,-25.19456409353936,-25.47945951230874,-25.64028057834206,-25.786047173606125,-23.981352310575065,-24.91159847437698,-25.839502039613865,-25.89743232092708,-26.317456305619263,-26.938054123423694,-27.85665188911152,3
142145.91+351839.4,-24.70244384936184,-24.814745770778583,-25.21407204746034,-25.416104856246804,-25.631815193382096,-23.40954498161713,-24.14967818239753,-25.82113873144382,-25.669404001831364,-26.26047930023501,-26.91806971396276,-27.826646891147373,3
142240.36-010646.1,-23.74600841596812,-24.08184553926537,-24.42483844577942,-24.482943031676957,-24.68569013632458,-22.71188116369257,-23.86568108780224,-24.8115707415922,-25.00530689445444,-25.23641440917609,-25.77306481313821,-26.58611849171097,3
142242.49+041439.1,-24.686284863626884,-24.880138095544744,-25.23090433826337,-25.34964498561497,-25.43931138896825,-23.56853852917224,-24.52964404417268,-25.880694826055407,-25.65840410047602,-25.59105016660056,-26.355532779777725,-27.015797281247888,3
142415.51+600738.5,-24.03332245733148,-24.140502827671277,-24.49518752470862,-24.59775519487801,-24.686345123462832,-23.502957953405893,-23.75640864401818,-24.982180723772213,-24.92485858546704,-24.91284893196664,-25.613707055645644,-26.69679932656276,3
142609.74+594629.5,-23.71219313690392,-23.9142476471922,-24.39536734548153,-24.716871668778747,-24.900502762600308,-22.933792859827253,-23.62078036036156,-25.242001432900643,-25.10906230831794,-25.78641015463976,-25.983391029720696,-26.947176798825435,3
142712.80+480207.6,-23.655766608410627,-23.859332219912712,-24.239144251798727,-24.259688589814605,-24.426070626292592,-23.210333439782275,-23.501252520931835,-24.77758048874893,-24.77127597537611,-25.31088374060833,-25.97566529581054,-26.937578756574283,3
142715.08+232911.0,-21.63443195576069,-21.97975181221832,-22.3651923115413,-22.51490408677025,-22.54353110057442,-20.94037828034459,-21.414545687693984,-23.954082003407,-23.64721498364985,-24.657569621191573,-24.4360915536574,-25.13862995762637,3
143216.78+095519.2,-24.3864445602625,-24.428320630269155,-24.70150166834068,-24.792228350909653,-24.62262009880093,-24.084816623757625,-24.242212998903533,-25.033380775751542,-24.823584468036938,-25.92846982370117,-26.5344466728733,-27.455883837580046,3
143234.22+560059.9,-22.358863929072744,-22.566836485157086,-22.96621613427487,-23.060137613101897,-23.24948527837338,-22.22751268502582,-22.286972976741264,-23.581508985746822,-23.47856922267839,-23.98624780702095,-24.6459307679145,-25.48434963008539,3
143255.27+151703.0,-24.43537160481187,-24.44779471078702,-24.69540885670986,-24.753016998749523,-24.90661469866004,-22.900489916114783,-24.24862849942189,-25.243875608201908,-24.79231063286702,-25.45556878764396,-26.16442228176816,-27.133819044343007,3
143916.86+190732.1,-24.356741445034803,-24.476501641364845,-24.78562194476291,-24.90787873473201,-25.004048362375094,-22.914201877811283,-24.01390759807191,-25.0567992351956,-25.01236360706581,-25.567323850414443,-26.549213549150263,-27.441114931293956,3
144134.37+194445.8,-24.05784017115735,-24.106262610965583,-24.41379045921531,-24.53568638572216,-24.621208120256508,-23.044590338155366,-23.654740506697863,-24.812959323444197,-24.813356525527084,-25.35899455128357,-26.106164087373426,-26.933503102052956,3
144314.18-024722.1,-24.116394068873056,-24.4302921347944,-24.892791673717397,-25.069514192728956,-25.22547144470768,-22.099457545987185,-23.466347099949036,-25.39697236168359,-25.33258931630025,-25.50059907107693,-26.42110895725392,-27.36261695441109,3
144325.31+080957.4,-23.648039634400977,-23.78899061310246,-24.171398422122618,-24.30346725923704,-24.38013009514178,-21.996089087152637,-23.444458582770046,-24.94824461087396,-24.05741005979814,-25.29665872684985,-25.860466696753814,-26.72080137522862,3
144626.53+213257.9,-24.248468945001992,-24.418921735781893,-24.799585243483158,-24.977064973345133,-25.242275028986285,-21.62891420836424,-24.02609251129596,-25.911233231980315,-25.550190995650883,-26.229532207505123,-26.32921355676956,-27.30921045535291,3
144818.02+455916.3,-23.118937232482665,-23.52170296379901,-23.92648573121768,-24.02583024385001,-24.255620132574293,-21.891983836629013,-23.50364065376973,-24.85232708931532,-25.06328422090149,-25.403058146033104,-25.895996381482338,-26.740611951318385,3
144837.68+020628.0,-23.88578764326999,-24.04145674611524,-24.45347353371839,-24.62111023767141,-24.70474750824192,-23.396497908913474,-23.293900895259224,-24.970398801701386,-25.04225886427023,-25.26670654937031,-26.09932705745433,-27.13943113075196,3
144916.81+130243.6,-23.37645827664328,-23.795065596375505,-24.19358235989757,-24.35371401268847,-24.61825254723542,-22.51938136347493,-23.583027002172987,-25.15177374620858,-25.08424823610293,-25.673372204527016,-26.101250325343138,-27.013778569798603,3
144925.60+080207.9,-25.20211562420689,-25.44028396787268,-25.796161231415347,-25.817789124450574,-25.96995394715142,-23.84727510470444,-24.43534467627048,-25.98043611526805,-26.03462119441003,-26.20792863215508,-26.833404924196486,-27.68733476890359,3
145255.44+134944.7,-24.04761968660379,-24.16853064198166,-24.42791029788952,-24.458796003596564,-24.552826154312207,-23.048022367257357,-23.980112283103114,-24.83692243072027,-24.60767242832655,-25.340364729699463,-26.12289439829521,-27.068148764319293,3
145535.46+185900.5,-24.75767263672193,-24.801663561462064,-25.02661948574308,-24.997844116643588,-25.11671633923478,-24.19566683454767,-24.48319889427649,-25.48114665485702,-25.338847881826997,-25.95692547717221,-26.728736937072348,-27.684903336875056,3
145712.86+431849.9,-23.94160232312812,-24.394055929094485,-24.78215744070357,-24.886967364567774,-25.033860157715413,-20.72168569288616,-23.26138982053524,-25.34461646165632,-25.107022727893234,-25.948338666976653,-26.577438699748228,-27.49923831058521,3
145741.92+253951.9,-23.350619620899117,-23.59966135573218,-24.040256190918043,-24.261436039564927,-24.42848834776904,-21.950231225786247,-23.047499508986547,-24.660257105196365,-25.0730836382124,-25.56458160660761,-25.896448613569632,-26.84304526956291,3
145934.82+180433.1,-24.43917814858894,-24.496795204867365,-24.76507627820124,-24.857144807727032,-24.90259924651305,-23.856367824633832,-24.06316493359052,-25.080106680496723,-25.08109425661723,-25.508290870270734,-26.43581156510437,-27.392479742264637,3
150229.27+261158.7,-23.48897510826257,-23.952524580291627,-24.305455824340875,-24.451806320354947,-24.64152680893866,-22.767978311092424,-23.52164517047436,-25.329378648036403,-25.240932287861344,-25.6794970889147,-26.23767605834789,-27.082805783004552,3
150235.43+045218.0,-23.726402855335465,-24.06544678878605,-24.377535999973105,-24.397134688694894,-24.68937791818949,-22.696923664983768,-23.86987852671327,-25.29980626686048,-25.06907338080653,-25.41765743821611,-26.27171037555692,-27.117165196897457,3
150307.76+100422.5,-24.14253062511133,-24.303647859045576,-24.56649625082156,-24.77617320327264,-24.91742605669994,-23.172421453438638,-23.472617920687448,-25.115279157054992,-25.198200021178977,-25.33528438156563,-25.705980887151743,-26.620106847957675,3
150555.19+532613.8,-24.961754199064096,-25.01170829852357,-25.4089167361783,-25.468057739798024,-25.63350270865832,-24.028404875029853,-24.987159894897005,-26.159208516527027,-26.123401232545312,-26.257765819568693,-26.529409247084526,-27.485130717329454,3
152024.30+604500.0,-23.628424530699487,-23.83391122626584,-24.32805230108709,-24.457419361755072,-24.6458134790454,-22.486596541815025,-23.72512831796969,-25.181498393775332,-24.841151771882625,-25.40268190553996,-25.834291921300498,-26.745766005588912,3
152506.60+103405.9,-23.657638678623147,-23.84868836654189,-24.280192570677265,-24.52484753782204,-24.68598521741365,-23.44035656931101,-23.337407436077672,-24.74564785493048,-24.81374373429305,-25.496731533834964,-25.882276730863385,-26.708213956320897,3
153036.32+235236.7,-24.849440667271352,-25.29178030435272,-25.70561025607247,-25.81027542003996,-26.08924084852898,-23.311765479950704,-24.37267327689793,-26.121926723215037,-26.19579805740423,-26.73666268832333,-27.23819535876517,-28.099054087075675,3
153106.33+455750.6,-24.71862972573224,-24.768052166775146,-24.931282343227043,-25.12907604201288,-25.39051626165789,-22.630727417482667,-23.87044879374824,-25.26199374576588,-25.437315620809823,-25.74521521413153,-26.344238075241933,-27.315789645784072,3
153434.46+514941.0,-22.21177758954717,-22.41881538729548,-22.92318998016971,-23.077976638613467,-23.155964050443227,-21.937594764667026,-22.02195275768543,-23.34198501104961,-23.096237049682237,-23.84246755498595,-23.87814445778647,-24.61069938842629,3
153602.46+393207.0,-24.77524145909032,-24.984981216377985,-25.311987103701927,-25.3673006650247,-25.494250402673924,-24.43640571864195,-24.90981916489264,-25.817923346795716,-25.84029823445955,-26.24747110331175,-27.090057085784643,-28.03286880227184,3
153646.97+414059.8,-24.152857083498432,-24.556853006391407,-24.873986974301392,-24.99027081477212,-25.276150846384343,-22.63480513228808,-23.856411213982128,-25.526701447687756,-25.65375406017392,-26.251070427682933,-26.70798823676573,-27.603249780306857,3
153934.80+473531.2,-25.457391514100827,-25.77806927413868,-26.094200681627925,-26.183284051179346,-26.3752178311438,-24.13569607704657,-25.1443275698391,-26.893680116888905,-26.91674215026869,-27.299687146336947,-27.60819303906851,-28.460102778295656,3
154007.66+252835.9,-23.319422168615176,-23.568493981588887,-23.78764679754064,-23.857019663824044,-24.010778233913214,-23.360039977642195,-23.57172241749378,-24.617943831192203,-24.515887226681706,-25.061063489778192,-25.682961311958184,-26.546530917505407,3
154017.02+555959.8,-24.13401759982909,-24.28939824556168,-24.60456905509864,-24.765570702671656,-24.830750483918607,-23.70036730536812,-23.95867225858568,-25.0478283771016,-24.79825465607765,-25.294681187190623,-25.86529711702419,-26.801899524642614,3
154401.98+401607.5,-22.718192372093093,-22.89593463473799,-23.10069037249849,-23.126782312778055,-23.41491169604005,-22.42192338614475,-22.42233696210505,-23.321378497246084,-22.951378288061694,-23.7858332137913,-24.06242898343132,-24.786881680375934,3
154416.77+074303.4,-22.483408146280524,-23.018992219797045,-23.343854370004635,-23.48557628724532,-23.54152943472632,-20.94793159819376,-21.633924421220534,-23.742916560353123,-23.776597395687908,-24.64113022453674,-25.152068160373133,-25.906305261315367,3
154420.30+591227.1,-23.974981791405792,-24.21253632939255,-24.56763819741204,-24.69770305292297,-24.834211305648928,-23.571688983778333,-24.016972272203542,-25.32792455424938,-25.328377924901226,-25.825496304640897,-26.40602467141005,-27.390625591072013,3
154500.30+450345.8,-24.0631172831567,-24.207161340012096,-24.493355355905138,-24.609677820219552,-24.71733258290284,-23.349305556338063,-23.535383949956984,-24.808369399026247,-24.73937728658233,-25.533973228223854,-26.02145495332312,-26.843669468982053,3
154620.98+453916.7,-22.79874100340941,-23.23074333683309,-23.79970081743102,-24.060404174018043,-24.16066428174446,-20.11010098093468,-22.01628812507849,-24.19227606180052,-23.9802023878783,-24.15542672247146,-24.41995102135172,-25.413531885433425,3
154758.44+234805.8,-23.81313827451053,-23.91236435386654,-24.149735074386943,-24.153504151175603,-24.25251065867724,-23.06995170833716,-23.441315500294888,-24.487004083944047,-24.39895852663066,-25.112075145511728,-25.48369798583214,-26.405635044135373,3
155249.50+402802.7,-23.582873477046512,-23.832502587780024,-24.2092986338534,-24.206384655857583,-24.36617567381265,-23.12404504494485,-23.5274936451293,-25.233549435331124,-24.82538278190224,-25.115221475755817,-25.082613297104626,-25.94370861766171,3
155449.11+084204.8,-24.363355193527163,-24.62819059569297,-25.03600394059028,-25.189417776815784,-25.30533101102588,-23.01083906991505,-23.734544894550275,-25.44037471514357,-25.625589615070894,-25.990863646319,-26.628533641769277,-27.49242428994776,3
155527.31+241044.9,-24.320190216422237,-24.451796993160983,-24.80174261374319,-24.92627745535993,-25.10696495434087,-22.123709817680364,-23.84177355587913,-24.962456915224163,-25.38008463964345,-25.706346452247264,-26.09404806361057,-26.888085023005495,3
155557.06-003608.4,-24.13137911483228,-24.33182827552201,-24.71290527751397,-24.839856537979056,-24.931199120377805,-23.488813183175125,-24.218663638052835,-25.16338043007124,-24.953881816525477,-25.527263694804468,-26.25756755169047,-27.224493172131695,3
155700.38+312020.1,-24.447554420269512,-24.68250292812592,-24.99286070020116,-25.121533383501088,-25.23819035710049,-22.496423012790604,-23.742861530448675,-25.561836785083184,-25.58551703468364,-26.322761554651613,-27.253109153469754,-28.242187913630527,3
160129.90+415435.5,-24.285370147399096,-24.382107676090524,-24.62619756019791,-24.609872270292183,-24.656982707153023,-22.847039737869807,-23.68307804020376,-25.22007026166931,-25.23121468050914,-25.650364001100943,-25.94176466691618,-26.902443851076768,3
