SDSS_NAME,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
133602.01+172513.0,-25.172170082054254,-25.281902632977538,-25.689602412950794,-25.731516361756054,-25.906542658954727,-25.18143700643196,-24.862320343324825,-25.68236810790633,-25.97366541865165,-26.32667921137786,-27.007842037944616,-27.924590538446303,1
133623.79+414225.3,-22.781550401620297,-23.02374381207396,-23.542143393166384,-23.58188226437414,-23.794038730184777,-22.725672125594865,-22.659719618042597,-23.62338376629909,-24.00858107673103,-24.16442517593684,-25.07529944877312,-25.939322010598477,1
134445.10+075729.9,-23.654004253431253,-23.78693598290198,-24.10236613038226,-24.24746312336529,-24.303962395600625,-23.286161691562253,-23.74360257750924,-25.07556777361283,-24.99085876967977,-25.31529803092963,-26.1460387805158,-27.045889030871606,1
134745.58+031050.6,-24.386768539593447,-24.455124565072808,-24.802504335676275,-24.97096269712437,-25.11249710177153,-24.180610045445203,-24.550183224163717,-25.110590974402324,-25.33743777012136,-25.40877939802473,-26.6315923199768,-27.48915412132496,1
134948.39-010621.7,-24.762888509299597,-25.110956128123657,-25.56675679907234,-25.74048594214786,-25.954210407657733,-23.722603280165828,-23.868575810363684,-25.95050627256266,-26.05573897827574,-26.11224105386666,-26.433905989509867,-27.195762351774203,1
135001.92+275506.1,-24.33426734376121,-24.51109898714946,-24.849034222902358,-24.869678714905596,-24.938041243347943,-24.701289964363244,-24.46723361430444,-25.068701453586883,-25.30250484578553,-25.633959968646057,-26.10350809858905,-26.81851134922436,1
135520.97+385058.2,-24.15628677116161,-24.296637302341612,-24.61898942879791,-24.595489172904067,-24.73240220709013,-22.870053376600254,-23.938539212011506,-24.52188924088633,-24.936911647132785,-25.254052054041896,-25.93282828137468,-26.610216336962846,1
135559.35+334658.3,-23.32383720154481,-23.54938717853486,-23.82097009529817,-23.840750716973687,-24.009092726332927,-23.07845735693604,-23.48567207743532,-24.778950151850317,-25.13798225549611,-24.99522571785038,-25.74009983947845,-26.46131753442892,1
135607.37+413615.3,-24.48753590548114,-24.79332534430264,-25.116694099169163,-25.1948888502902,-25.300180234204795,-24.322186106806576,-24.47770790908839,-25.769112102888872,-25.81055817930376,-25.963555960601823,-26.429985425137527,-27.21980993616992,1
135708.72+201936.1,-22.9084681199484,-23.158291369347413,-23.229593982929007,-23.413492884195215,-23.617182160867472,-22.44130713522456,-22.43586220479108,-23.682110074570737,-24.31905191062725,-24.247484847946904,-24.41277789528329,-25.030004402707725,1
140104.87+004332.6,-24.19959767044242,-24.404983147702957,-24.75817009005805,-24.97925041438355,-25.16906885286133,-23.923859340479943,-24.308952038043472,-25.28681987529456,-25.576334581186632,-26.017901809011367,-26.598806460343383,-27.416054960574165,1
140119.10-031547.2,-24.15821261549737,-24.35255226879288,-24.718808744039496,-24.89433729164777,-25.023104195370014,-23.070763039359672,-23.575891048761545,-25.1235888464107,-25.36800301919079,-25.864819602393048,-26.237776051705616,-27.107341597486016,1
140147.38+155056.6,-24.13667951001622,-24.16279117535261,-24.4410857788936,-24.63784814439745,-24.647648353141523,-24.347119083588947,-24.00120317668596,-24.649745370348302,-24.95607548842796,-25.37642903330271,-25.882041971752848,-26.83027257866282,1
140320.70+101109.1,-23.74397424826878,-24.07966371985479,-24.40617856110045,-24.51778782508117,-24.75782468741557,-22.82416142596226,-23.623512695053584,-25.154340847415444,-25.527788771094745,-25.67931615297072,-25.794688646033787,-26.667483215971977,1
140742.20+293321.9,-25.032795662482567,-25.238041122994822,-25.58446795148702,-25.605499823936327,-25.733856470634585,-24.785930106913906,-24.72309031811008,-25.63058564020475,-25.791161685947912,-25.94780550657321,-26.49826106314381,-27.30616155123792,1
140854.16+565743.2,-22.862709347352283,-23.10561634692112,-23.59319015237904,-23.791800239708262,-23.962517804638413,-22.18904204168246,-22.31427172057702,-23.9646276873513,-24.216110271459304,-24.57209532656717,-24.74459005905788,-25.53385874863281,1
141038.39+230447.1,-24.89731731586969,-25.01057336078606,-25.18471661327358,-25.197246511504108,-25.24066725498805,-23.91304042311491,-24.486424390396024,-25.04940878957732,-25.33451232250782,-25.852011803307423,-26.26808269339673,-27.20387783597745,1
141312.57+564113.3,-23.60151668830249,-23.99298281943648,-24.61373058699603,-24.897226180428223,-25.190073678016827,-21.83707809670109,-22.797542112295694,-25.347526683355177,-25.60612238934732,-25.72998142997332,-25.831757594911924,-26.49236379648912,1
141456.84+603918.4,-23.7937202432063,-23.80492129102035,-24.10558555640967,-24.162161985845017,-24.164701615246127,-23.036038399459983,-23.39565335380809,-24.154936749394828,-24.46906631252017,-24.69660957276089,-25.482411296429017,-26.33491091860896,1
141518.93+261302.7,-22.41178408770369,-22.73893679524426,-23.10522961038245,-23.182609276993063,-23.51503554824763,-21.46919126494356,-21.624056722502075,-23.42088986620768,-23.845063643759577,-23.97349144232329,-24.67385641357739,-25.529651369202572,1
141834.80+135705.8,-24.335549003886342,-24.48398560955289,-24.789858977672548,-24.89376209248891,-25.12631370281913,-22.86915662951064,-23.965895151770987,-25.14821150660797,-25.46764374392841,-25.8004171079634,-26.83930845409023,-27.73366383591713,1
141916.71+320302.9,-23.49185370924267,-23.67196395284832,-23.95777344023656,-24.034965169349285,-24.12623863657956,-23.816240575891385,-23.826106938803346,-24.18259827222084,-24.59871318142336,-24.93412790143283,-25.400136193468917,-26.20564259197418,1
141917.02+113347.6,-23.87874501509924,-24.136168036613853,-24.547668408487176,-24.687171405521863,-24.824189856998625,-23.50713791327836,-23.16043920829519,-24.734392406233237,-25.370760202607084,-25.57925737194286,-26.16380371236136,-27.094894808772786,1
141920.30+051109.2,-24.269469416478334,-24.5146204793434,-24.825691423666694,-24.80466753283985,-25.06993509157226,-23.606130352251068,-24.57759386125797,-25.52389755251897,-25.568401178589653,-25.568469417705177,-26.291611107689413,-27.05474716778354,1
142052.43+525622.4,-23.540531738638084,-23.655308124100245,-23.96410262246653,-24.030139771976557,-24.058668886567204,-23.52407231755243,-23.41188333136595,-24.647054920210422,-24.95950202183034,-25.092489184321188,-25.643548375852777,-26.494216886958103,1
142227.78+632438.1,-22.192185715739893,-22.40135574856421,-22.76810114792329,-22.92492125564854,-23.16112599661321,-21.11029182242864,-21.58214467143827,-23.27042260279727,-23.67557503244413,-23.955171144321454,-24.1993795401872,-24.88002633127563,1
142325.33+205448.7,-23.85328284333947,-23.92124681516146,-24.25583864399348,-24.425511079567183,-24.50252418303162,-23.55900854321463,-23.8656175937554,-24.73264081535982,-24.929406683055188,-25.35537813789296,-26.043313795911256,-26.901375889498507,1
142550.71+240403.3,-23.941371310420365,-24.300566676493435,-24.799584750148767,-24.872807805642235,-25.056566336472237,-24.27546901287268,-23.971110218069505,-25.243375304763592,-25.352462176952937,-25.48981770343531,-25.73544154190188,-26.356686234430537,1
142656.15+483415.4,-24.3018729194748,-24.48251209986763,-24.763771264294984,-24.81450710705782,-24.91463687779947,-24.402223327357763,-24.242969332080087,-25.24383573430083,-25.423960588405784,-25.550438851616395,-26.03597765869925,-26.877872414874645,1
142704.90+291654.5,-23.93775244236437,-24.14804662787168,-24.534280766530184,-24.816744141051515,-24.96097158121873,-23.082368380688717,-23.364607377515952,-25.15366202706451,-25.61411245327145,-25.723676406579216,-25.96704426450045,-26.860592224717525,1
142945.12+322233.7,-23.76700543965653,-23.992550190669625,-24.319165681540152,-24.556741767396733,-24.751842391021263,-22.80683891277385,-23.10510247564322,-24.611693323474167,-24.99541548212713,-25.36864919073957,-26.0578196582802,-26.91181671691828,1
143009.18-005319.2,-23.32037401067863,-23.6337730356959,-24.22154667113844,-24.496016306580994,-24.75708500941665,-23.56601204629013,-23.991704581800505,-24.62068029172413,-25.35100639789605,-25.232071086337623,-25.8569685312696,-26.454974260647862,1
143040.97+045458.0,-24.028089251542475,-24.097866130624297,-24.413562409813224,-24.50276493279853,-24.58486664042108,-24.18393446727758,-23.977536935404537,-24.487341593137728,-24.9110264393114,-25.1752354170064,-26.17202938327129,-27.016471521746663,1
143157.94+341650.2,-24.31859094327638,-24.54428951921292,-24.98825973561128,-25.00950237504515,-25.306472334009324,-24.208204065114614,-24.410854231953977,-25.52823719523545,-25.613587752171902,-25.69279017363974,-26.03721135460275,-26.84848111779252,1
143440.87+322652.7,-24.512206444089465,-24.602679306557416,-24.880332179755133,-24.985272053578512,-25.08555365443574,-23.44629155928246,-24.452964150171177,-25.250017889055677,-25.70951894588733,-25.879626425099787,-26.332016060548558,-27.0961646646149,1
143447.99+155948.0,-24.10099587077141,-24.26130552286422,-24.61693903514084,-24.641717273472835,-24.824424582922635,-23.42611917636642,-23.93122982105968,-24.72655837784682,-24.991108754160145,-25.279181350303915,-26.23177127453152,-27.173062138042685,1
143531.50+260710.1,-23.433886389730365,-23.656898961026943,-24.161168644579465,-24.37491049997983,-24.62821557522516,-22.866648835503693,-23.039188042041456,-24.89441416504355,-24.933171221065308,-25.05701681932236,-24.99994283012078,-25.6046109649279,1
143641.95+022940.5,-23.831104796381634,-23.96399136236188,-24.245534319770293,-24.273194556816357,-24.362191058187832,-23.340453334073537,-23.693382298631697,-24.946436921919695,-25.21033699229105,-25.42134002249937,-26.10615541625624,-26.93746484024064,1
143726.14+504555.8,-24.05953030213308,-24.31889373950189,-24.697418441783267,-24.72936840416316,-24.95249237179624,-23.59613641829281,-23.987442652525857,-25.07311283151468,-25.2091705687342,-25.682103896427837,-25.90624490833275,-26.6793764774894,1
143833.49-011413.7,-23.428877888771567,-23.635538563056866,-23.92925126805112,-23.99499396625846,-24.14661671327814,-23.20901688232221,-23.159955598572694,-24.134095266076898,-24.61586186597816,-24.715332787816934,-25.212136621683676,-25.9563369186266,1
144021.92-015627.0,-24.028895223500488,-24.15353960347018,-24.5088400882509,-24.67160490620553,-24.71385195402378,-23.736930018512336,-23.82277684336873,-24.87701554216587,-24.99920347726113,-25.132539717035492,-26.183736085642675,-26.90544646768025,1
144042.94+582319.7,-23.568287126896063,-23.647824765034944,-23.98882969090919,-24.112094420999632,-24.317914443608668,-22.86528759111519,-23.867731026616884,-24.848190901131,-25.618268737626305,-25.640713697231988,-25.42933169908638,-26.316160338831637,1
144404.50+291412.2,-24.177105135106817,-24.27004290927148,-24.65670605725921,-24.69518432128192,-24.84127790630133,-23.88861866078705,-23.665033149849403,-24.48894923365294,-24.933539368633763,-25.201647913195337,-25.927761910030107,-26.853292057279283,1
144448.25+234554.3,-23.81231511821849,-23.9836362976333,-24.416486260839232,-24.56522206224435,-24.78324630683752,-23.294795303350774,-23.124280881249295,-24.692245937612068,-24.98007047147889,-25.2388641841244,-26.077873075925684,-27.005150152423585,1
144701.77+323411.7,-23.219349301031336,-23.45031034984266,-23.77694898080229,-23.90243884152053,-24.211541883168337,-22.12697274771777,-22.48528645361571,-24.02394291706981,-24.503521610058502,-24.88827834210773,-25.15094674782708,-25.892770010192763,1
144740.86+141642.3,-24.24342425165433,-24.396116884563178,-24.70937185207932,-24.782644590609745,-24.844108765066785,-23.04074171103064,-23.87899242099524,-25.103061901902795,-25.231307497195488,-25.53167809444338,-26.23651426336341,-27.11439337405081,1
144749.07+380516.6,-23.904296018098474,-24.131314451590463,-24.474600737226805,-24.6015502254026,-24.721285963331265,-23.183017244136582,-23.60488566034479,-24.9587179966047,-25.257435280553597,-25.66884272476818,-25.97931702873108,-26.85072285391012,1
145139.80+474527.6,-24.45609904885476,-24.42038717257137,-24.70811173397889,-24.76829211841618,-24.784303753666634,-22.539376717229,-23.939633899526648,-24.690891728485063,-24.85109204841321,-25.135648862962025,-26.20752107184054,-27.02892396884941,1
145147.10+141606.7,-24.10239541270515,-24.33758850335863,-24.644906028915667,-24.650162505116285,-24.77292880037896,-23.648100687807805,-23.924544848133216,-24.789174263811937,-25.232471037712173,-25.420937865767524,-25.821770369927616,-26.591916025803755,1
145220.74+085220.6,-23.33102530462359,-23.6554034349035,-24.02932265957486,-24.23009949871486,-24.538403269064453,-23.242980207373066,-23.11796055474304,-24.498191952220694,-24.99479146476168,-25.236737618920557,-25.34471303310205,-26.04570964542116,1
145307.12+420004.4,-22.736175601285744,-22.98350158426708,-23.346563910538705,-23.70012119045646,-23.882193194586996,-22.50897239770382,-22.506681379098172,-23.696368264026503,-24.003666085693663,-24.12247844537901,-24.67427825905603,-25.55045332422296,1
145542.91+424957.4,-24.06859564979485,-24.1674253726078,-24.46882231795321,-24.65141301405197,-24.69616647229886,-24.2465509618516,-24.09336328880781,-24.966103615219133,-25.230378731185247,-25.70664579092455,-26.369545704779927,-27.227935539313293,1
145543.45+300322.3,-24.175577940630586,-24.435139630170145,-24.831545222527968,-24.99075544511847,-25.242786953166654,-23.35813840124512,-23.36019004273025,-24.944798052519417,-25.179854425326592,-25.39110448856506,-25.85889193711789,-26.6847902460518,1
145713.29+605303.3,-23.80920907525327,-24.045857541165727,-24.293742347145606,-24.286612452703515,-24.432577184940733,-22.5615688309214,-23.18485039449148,-24.475858314501917,-25.00796644122656,-25.155393734907346,-25.69908758508445,-26.60776725602217,1
145945.32+614014.0,-24.097011618618318,-24.141907446465645,-24.443183520134067,-24.60080937454093,-24.662972384431512,-23.969899164344643,-23.950474046876,-24.907421746423086,-25.24099343589622,-25.31857276858733,-26.11720139498077,-27.07610859346071,1
150142.10+553809.6,-23.08391160515441,-23.34793071994083,-23.56085536535585,-23.69515081939933,-23.919225728833563,-22.475895520357994,-22.842558534918105,-24.13749445515208,-24.43603478507717,-24.381011490776974,-24.7709245009868,-25.568999918864623,1
150257.98+502914.8,-24.41742939684238,-24.51382076350509,-24.828265611262143,-24.870347522832628,-24.94950076466003,-24.0023772410492,-23.946660853093867,-24.67318918649901,-25.246469378097792,-25.531590480388523,-26.21362303464615,-27.1698961290122,1
150423.22+303034.4,-23.6080473372832,-23.708459528031376,-23.995557814853584,-24.06357638452477,-24.13949618759368,-22.998343064480284,-23.22385950692168,-24.43705383060681,-24.69841398241752,-25.180491095838487,-25.033777040444686,-25.815143977294014,1
150638.55+573459.1,-23.058635023256887,-23.29897312373583,-23.70849145712764,-23.802872068081403,-24.071488310328665,-22.732380403058823,-22.83516225841948,-24.202818882808987,-24.4018190605182,-24.57391914236712,-25.413959698246757,-26.48645617311003,1
150949.73+415538.7,-23.977975754196414,-24.16785250215626,-24.486490564340755,-24.570373825378205,-24.69800067431433,-23.53021776154765,-23.824404220665432,-24.341929875671287,-24.66510859375053,-24.940674807107825,-25.687623773635647,-26.625931960080607,1
151036.74+510854.6,-21.40561484434854,-22.139736955560885,-23.401570650197208,-23.999379173119525,-24.49560946212552,-20.99617628576685,-21.185062646681377,-24.781143482021385,-25.22398177901981,-25.19166800907512,-24.611480498266943,-24.99850661756467,1
151518.29+551535.3,-23.87906226761824,-24.02946137051028,-24.254063742228716,-24.325975326877774,-24.524308304601817,-23.38627017295615,-23.513793513536168,-24.00332862784252,-24.315921376885203,-24.51623729021925,-25.53402238651652,-26.3099508950217,1
151857.79+022023.5,-24.037117890128503,-24.205789269377437,-24.48028153236481,-24.53776178927947,-24.58452799061273,-22.328603591063057,-22.777343133069017,-24.65182972384206,-24.93756802116892,-25.320396579555528,-26.259924050018107,-27.16313349123809,1
151907.61+440424.6,-24.894277511271817,-25.14453104917427,-25.55131064843776,-25.627766714467413,-25.77225342337848,-24.02005387536748,-24.71418125931604,-25.92122540912458,-25.715606989178536,-25.76661962361382,-26.06728066055616,-26.67301469876004,1
153159.10+242047.1,-24.400196602988565,-24.64471536662053,-25.056366499799,-25.172450348804603,-25.482593949446635,-24.413700133062477,-24.32003546668295,-25.71945782010581,-25.7153690882288,-25.79616299562649,-26.163306060863736,-26.91133893572045,1
153207.62+131435.9,-23.401790390398435,-23.764896778167135,-24.140513869831704,-24.313903801026232,-24.62989682139649,-21.535255051075133,-23.31028620060105,-24.967682361009253,-25.257529035632963,-25.288032281143064,-25.42870571047161,-26.260856916842297,1
153338.11+023320.9,-23.91526332448756,-24.216377089598712,-24.5750045074122,-24.74137289714023,-24.96884371388797,-22.479122691298617,-23.878918886952107,-25.39997768121438,-25.617282677676737,-25.632245014611694,-26.187461397766437,-26.91980244310385,1
153415.05+465819.2,-22.02571491255261,-22.3978791189223,-22.87915343389826,-23.074650840035314,-23.285737286077183,-21.540615451381797,-21.66821818590828,-23.42495603539825,-23.61211800045496,-23.69443352454395,-23.831096625778617,-24.366543939355697,1
153505.46+070746.8,-24.336332093392336,-24.44957023372729,-24.653840958348308,-24.694046573160083,-24.80834769565716,-22.97185747535745,-23.588313706296532,-24.71475223936142,-25.20970627588524,-25.422231133195904,-26.124336783890357,-27.14095151962221,1
153600.35+483709.6,-24.323883911629306,-24.48235965760781,-24.86863541685181,-24.976066561886984,-25.185921774708294,-23.8466550612922,-23.8021502364769,-24.81627181072038,-25.13503420897795,-25.59707033646796,-25.750493054635182,-26.523344814606816,1
153633.55+161530.8,-23.887745097721304,-24.06163288237443,-24.385116449295825,-24.417563909815748,-24.63590820168143,-23.20082353471248,-23.655983540558083,-24.358583441117297,-24.83034014571966,-24.969077814853744,-25.3947019824814,-26.21137739527447,1
153636.22+044127.0,-23.101914126001727,-23.598930894868392,-24.1356712506754,-24.367483355625595,-24.638322731287403,-20.67583823103059,-21.74496405776005,-24.68642807860754,-24.921055136623767,-25.259611047207784,-25.468655800552533,-26.02953900481741,1
153803.99+353658.5,-22.990540499549084,-23.31940642257589,-23.75273686745626,-23.87537981240922,-24.09972142045125,-22.92920184397698,-23.19836948480255,-24.09374890993549,-24.412924342794,-24.58087594028529,-25.35013033542693,-26.18011227265408,1
153931.29+171714.1,-24.0249680962521,-24.097473300608424,-24.4098907582132,-24.41621285568598,-24.572639914522256,-23.206719181442555,-23.442739934582807,-24.80506566988894,-25.318034829608067,-25.16682782764956,-25.31513669305294,-26.0549369174418,1
154005.94+461950.1,-23.936500458224835,-24.077138344879643,-24.34818936134639,-24.572792309500844,-24.627344651404456,-22.48394117810897,-23.36543398674872,-25.18564982030385,-25.330479857119645,-25.670891471269453,-26.783191155583797,-27.83448337202664,1
154034.15+474357.2,-23.58959641130089,-23.581501715176675,-23.82383720063259,-23.77216583470813,-23.95494300729506,-23.11972669458484,-23.342904153648806,-24.020149718786858,-24.82339043988899,-25.03005524942828,-25.45968495617261,-26.40198652313458,1
154115.79-014208.6,-23.381219706006533,-23.78089874623615,-24.37309346153212,-24.597745849058605,-24.930159472661668,-21.86560915279906,-22.539970893895887,-24.66655860443998,-24.82546208576191,-25.11378910581536,-25.285942721479028,-25.947549603543667,1
154342.46+461233.4,-24.03037562987826,-24.161052412811564,-24.628789170480367,-24.697498922688844,-24.90966701008521,-23.54003815748161,-23.99833569465089,-24.95622441089915,-25.11353486340401,-25.591682535904024,-26.491933042405037,-27.48495441338622,1
154356.22+204222.0,-23.409264173422123,-23.629917430441058,-24.04461041962576,-24.090095586794984,-24.22303135503327,-22.00858823873917,-22.6477548449122,-23.782855611001885,-24.180784590774763,-24.665938267306423,-25.26878369642692,-26.048767079466373,1
154510.95+345247.0,-24.20534091667146,-24.279538201797987,-24.682232791472863,-24.801184822328704,-24.93214812693394,-24.24351682627908,-23.9714632365364,-24.788494707129725,-25.238286478240656,-25.54654570728683,-26.065740322880657,-26.927053042238537,1
154620.70+115529.0,-23.17866382209171,-23.42200184743452,-23.72909716686173,-23.767914797190397,-23.945757446549884,-22.7978384280002,-22.9810099161049,-24.591114130993585,-24.799581366646848,-25.140727437551455,-25.18682088270159,-25.998139100657248,1
154643.57+020817.9,-23.732922762304877,-24.00272758764785,-24.34718193483824,-24.45574204151554,-24.53342934651389,-23.76972102935463,-23.61056088589211,-24.5697165882629,-24.89429833028255,-24.85276000735799,-25.69676362388156,-26.4893059308817,1
154741.88+343357.3,-24.52443770978739,-24.57684121553052,-24.81687858660674,-24.889921551570605,-24.985825168918915,-23.646215540837524,-24.48528297227488,-25.161174772637303,-25.61100165074277,-25.724193190459467,-26.52764262372107,-27.439169418869795,1
154843.65+290859.3,-23.26901534707704,-23.50097447456809,-23.880845143577957,-23.95741712076831,-24.19285262368018,-22.71134383122255,-23.125582543483013,-24.34959092650734,-24.58493187180434,-24.74908667939537,-25.27791676102913,-26.20555453360236,1
154943.33+211403.3,-24.92090393197198,-25.085651474252234,-25.416008378115144,-25.468860884035774,-25.65347598837795,-24.78698001063439,-24.473484053025285,-25.46778062615656,-25.76685810648245,-26.09908324204974,-26.74964137347825,-27.558542308475594,1
155033.60+104035.8,-22.88453203752448,-23.25450020548835,-23.513558165985184,-23.64618908693439,-23.806914951132622,-22.09639915233987,-22.653550888630512,-24.254000957365594,-24.6194253944453,-25.118431026818644,-25.288679726447,-26.1027732628066,1
155121.13+071357.7,-24.48965144600495,-24.824469310037376,-25.23651500152831,-25.501438187241952,-25.73609037745831,-24.047590482007333,-24.08476154074009,-25.73025931612789,-25.87941047813594,-26.27325077133853,-26.79410253326672,-27.553172081581742,1
155239.61+212345.7,-23.82706974961153,-24.00936552110033,-24.46193993517462,-24.66011345713625,-24.785974668344892,-23.700114675841437,-23.48792993359369,-24.77299365843399,-25.39720447362314,-25.49461039831168,-26.420789622958758,-27.399730613284067,1
155340.84+071845.2,-24.25101686250421,-24.44922173361789,-24.770336970333684,-24.80357513615548,-24.923753330689078,-24.281895360220663,-24.34884936415258,-24.880731076995325,-25.15299209803969,-25.224067571375635,-26.037021184277805,-26.90719606907696,1
160007.42+111316.8,-24.44580219011256,-24.585745399109157,-24.871830676617968,-24.92571544502515,-24.99606251100179,-22.759155071385788,-23.44300646646796,-24.936709206634585,-25.20655980552764,-25.495892328669598,-26.19221170456159,-27.055170375439943,1
160243.91+174503.9,-23.76134806273328,-23.91959733165878,-24.233799997052447,-24.32691079270625,-24.59923575459488,-22.69424301300369,-23.132309622834764,-24.576482786290143,-24.72098922741865,-25.06481761497152,-25.647428521532504,-26.44412609415669,1
160325.52+521222.4,-23.48375925336669,-23.90244333148729,-24.531306173856265,-24.73776526294012,-24.95520958703568,-16.78969413522477,-15.159070828212062,-25.158926463471357,-25.653476741573044,-25.490980267432658,-26.084551010574387,-26.899125806187616,1
160437.35+571436.6,-23.666441692326583,-23.912733773426545,-24.24185936653232,-24.312521247406583,-24.498970235663,-22.9836179224364,-23.517613444175407,-24.764912302919917,-25.71568154781075,-25.604029739501147,-26.310629177756272,-27.10518743934538,1
160924.04+134143.3,-23.41077272978013,-23.470701206712928,-23.701526258669197,-23.671177032169037,-23.89223337223941,-22.99480721389309,-23.151568475586203,-23.455482947581395,-24.140898505430453,-24.41258432191456,-25.306508397577364,-26.111121041687955,1
161203.46+114656.3,-23.64708834120636,-23.889645514518893,-24.268046600429305,-24.33592191106409,-24.44402368681043,-22.624071473576898,-23.311653589384303,-24.78708972102774,-24.950326246874877,-25.22254294236545,-25.856293978741693,-26.769241786413847,1
161252.50+403032.1,-24.7968205231597,-24.80964556119477,-25.10562400160045,-25.22283317891449,-25.360037371530936,-24.258010741314227,-24.49973108846052,-25.368696387595783,-25.583325309229625,-26.03377161443148,-26.757873311732112,-27.72504452840656,1
161521.78+543148.3,-23.24055360815401,-23.406505962640285,-23.79011266247665,-23.87687909318737,-24.096071775209506,-23.287202573513603,-23.075229629975308,-23.868702670531484,-24.26980330046603,-24.43398348080186,-25.070606105443403,-25.768616453658723,1
162129.63+210930.9,-24.03256379779451,-24.296684990582385,-24.71745312107367,-24.854179504892876,-24.960250804230377,-23.765021689727863,-23.711569132199383,-25.127862495726177,-25.374886286420477,-25.50651140792108,-25.752231074914675,-26.60074438704728,1
162320.78+383233.9,-23.633610046714168,-23.760841444006303,-24.0818517841122,-24.220855672131258,-24.30563089608712,-23.39050890518689,-23.57134922365669,-24.602831098342648,-24.812529350816437,-25.209428648020275,-26.224992145441004,-27.11361730567808,1
162439.95+323918.9,-21.750162858718923,-22.0267422952451,-22.352380120281985,-22.562196792787987,-22.69384974669909,-20.637946927340348,-20.937208627330637,-22.48568524958894,-22.90834889508919,-23.21179002718825,-23.56954665830545,-24.201978602844985,1
162744.89+122733.9,-24.78619274706122,-25.03735552271105,-25.23826311100286,-25.26745465038876,-25.37779724033496,-18.748838246894582,-19.663875531236062,-25.424262599442766,-25.786345103272392,-26.079109027951887,-26.76972767474333,-27.669122143928245,1
162850.39+562929.1,-23.145311066356932,-23.43711061429475,-23.7745848880469,-23.869762847051103,-24.14079667574894,-21.99038105359045,-22.62609270383936,-24.09707671960559,-24.32583718589389,-24.58435131493817,-24.75631236423315,-25.44542050165385,1
162853.90+412322.4,-22.971911446335582,-23.25388082889458,-23.69673660720085,-23.82840695546698,-24.243329533001265,-22.398524405016712,-22.315016036023955,-24.469752539155216,-24.33457780225062,-24.36226621385381,-24.874455582810054,-25.85814107857239,1
163636.50+264809.2,-23.11732769035972,-23.466573171380887,-23.86104774500994,-24.2142989867811,-24.2311606707473,-22.64128532128969,-23.0987923145512,-24.48638310150664,-24.84364308369552,-25.201224347849017,-25.46056744065398,-26.279998574873957,1
164346.72+375937.3,-23.589404771906395,-23.79924479233184,-24.12417864077904,-24.20425586346068,-24.36100720369483,-22.28340501527938,-22.59123360430368,-24.33478518675352,-24.50467354127816,-24.840393550723693,-25.38398907955758,-26.20448038795568,1
164722.34+462705.7,-23.561765148638017,-23.81711848837524,-24.197759118813604,-24.123731285734483,-24.295913369304134,-23.0141808541582,-23.361226284626422,-24.604590399767595,-24.92197122412243,-24.52288672891205,-25.23802939016779,-25.96966451505589,1
164735.03+401407.4,-23.14681533274198,-23.44005454290857,-23.745281257551422,-23.77566518206885,-23.90001227639112,-21.804300221449022,-22.386918125761145,-24.39604788498136,-24.701428122352706,-24.72683136712907,-24.68963701371445,-25.5382594776244,1
164824.90+293831.3,-23.60625132809467,-23.83180268476891,-24.167165219828814,-24.28895695310123,-24.545830568377568,-23.208226537640783,-23.322861662436235,-24.52818373652905,-24.92823888248385,-25.11267276362004,-25.835152074028013,-26.77642393389158,1
165255.89+312343.8,-23.418707068742748,-23.67324713024709,-23.864841806425453,-24.00321206332428,-24.12595386990926,-22.80227183010888,-23.26648902892202,-24.748667803699263,-25.015991773365236,-25.519707872529324,-25.465220453464525,-26.341517409554147,1
165259.05+310442.4,-23.8432460604557,-24.176848444366968,-24.44182072430746,-24.437408609504708,-24.640858401351373,-19.183791314085244,-16.970769425861814,-24.87197367769657,-25.448179033883072,-25.485396283455025,-26.051561408615424,-26.92834781788486,1
165328.00+293945.6,-23.882740645459695,-24.044078592824714,-24.35381898538649,-24.48369033303017,-24.553270422592323,-23.043297472160955,-23.493845151814018,-24.64766741126668,-24.898607742277715,-25.41359692474761,-25.90873126859529,-26.801141770754988,1
165614.00+351014.7,-24.516358468787377,-24.501008112101985,-24.77452890378028,-24.90721839180487,-24.96063439705297,-23.06199068122189,-24.17953428921442,-24.69965350674593,-25.06232605833408,-25.431311915823336,-26.57837711703784,-27.503171436082912,1
170232.50+352618.2,-22.749517360196972,-23.039953481809352,-23.45298239999341,-23.588824839228334,-23.808464334650324,-22.000947746546174,-22.464232273782027,-23.580218471239053,-23.82698838935936,-24.071828051826024,-24.355010674834823,-25.25743117834284,1
170524.75+340356.6,-23.50065007857308,-23.84883931007416,-24.321094915030365,-24.400124841069587,-24.589903540331044,-23.2649291810903,-22.91910247778604,-24.03973715408307,-24.34719776307198,-24.76529688917121,-25.71592500323247,-26.61086297537059,1
170634.12+361508.0,-23.76327572441368,-24.068200453222936,-24.448714117727405,-24.5670985081538,-24.69555373050457,-22.511321522557346,-24.296482767659548,-25.126764990466704,-25.55279099041228,-25.3779788757526,-25.377509675086717,-25.98517551693433,1
170659.37+452506.7,-24.2931892794468,-24.351665181535072,-24.66677350432064,-24.7298670432014,-24.88104454361481,-22.92857803158686,-24.29539834882814,-25.310060963087626,-25.6095395612745,-25.6284366879478,-26.13238968151112,-27.154264956361654,1
