SDSS_NAME,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community,u_g,g_r,r_i,i_z,FUV_NUV,j_h,h_k,W1_W2,opt_mir
132654.70+213126.0,-24.79994942897829,-24.80881779119813,-25.223197017140063,-25.40751797766978,-25.54356102549007,-22.09424532413389,-24.473022702951656,-25.88378643345215,-25.742001848015462,-25.732624522889147,-26.32584300212435,-27.225455170122107,2,0.008868362219839554,0.4143792259419321,0.18432096052971758,0.13604304782029075,2.378777378817766,-0.14178458543668881,-0.009377325126315839,0.8996121679977556,0.9183250244545711
132657.45+405018.9,-24.325922463731093,-24.917377267551448,-25.28083011619886,-25.4303386433176,-25.640018061766774,-21.17584811729016,-23.885285773222044,-26.23411451717588,-26.263666682074746,-26.624447820211024,-26.73812671245105,-27.730546236364447,2,0.5914548038203549,0.36345284864741245,0.14950852711874063,0.20967941844917348,2.709437655931886,0.029552164898866806,0.36078113813627866,0.9924195239133979,1.3077880691334478
132742.36+093633.3,-24.729958718041445,-24.81573756591729,-25.109653672076416,-25.265050001353806,-25.3413491642942,-24.329392046639988,-24.578359273177256,-25.536454039716464,-25.608031696550672,-26.118397967912426,-26.56781190242705,-27.49808035810237,2,0.08577884787584367,0.2939161061591271,0.15539632927739078,0.07629916294039418,0.24896722653726755,0.07157765683420791,0.5103662713617538,0.9302684556753213,1.302761901073243
132751.21+061751.5,-24.34391089396964,-24.582308037076665,-24.9912990131774,-25.22250399754165,-25.521823295691707,-22.99921695941127,-24.125235122522955,-25.694122008810616,-25.99086477822582,-26.559374146424027,-26.800564686223428,-27.878603126353347,2,0.23839714310702576,0.40899097610073554,0.23120498436425052,0.2993192981500563,1.1260181631116843,0.2967427694152036,0.5685093681982067,1.0780384401299195,1.5780606886817772
132756.15+111443.6,-23.5233533094777,-23.862052557425105,-24.30318370621287,-24.44006974625803,-24.58073674421824,-22.878097215638928,-23.54510666538209,-24.83899175853701,-25.0168268931072,-25.347144940119712,-25.743017558142064,-26.7389488789505,2,0.3386992479474067,0.4411311487877647,0.1368860400451588,0.14066699796020998,0.667009449743162,0.1778351345701914,0.33031804701251133,0.9959313208084346,1.3029478118840352
132815.49+361715.9,-24.600914757375367,-24.764237908901144,-25.10701326843064,-25.21490744599645,-25.46645930431449,-22.975647384192005,-24.561983742948318,-25.968225930544328,-25.516542197433576,-26.29488988881719,-26.67006215273957,-27.587963147085347,2,0.16332315152577692,0.34277535952949734,0.10789417756580733,0.2515518583180416,1.5863363587563128,-0.4516837331107517,0.7783476913836118,0.9179009943457785,1.4551547067431194
132823.99+103218.4,-24.23171966226857,-24.274414953701328,-24.72475076033817,-24.918480000311945,-25.176936760696822,-21.91580569069092,-23.96253959770939,-25.62204413185107,-25.36889699203069,-26.417453047179983,-26.12966852973313,-26.995832275471745,2,0.04269529143275719,0.45033580663684347,0.19372923997377356,0.2584567603848775,2.0467339070184707,-0.25314713982037773,1.048556055149291,0.8661637457386142,1.211188529421186
132831.07+075941.9,-24.64735021924502,-24.930373038108005,-25.277409544797663,-25.536478368253185,-25.825507212189777,-22.440089123442714,-23.790866185076013,-26.23687897593681,-26.428377168917944,-26.783955889058905,-26.808784633575605,-27.67323233883543,2,0.2830228188629853,0.34703650668965835,0.2590688234555216,0.2890288439365918,1.3507770616332984,0.19149819298113258,0.3555787201409615,0.8644477052598241,1.2723062653224204
132903.00+513652.1,-24.97557903595704,-25.17197995320545,-25.52675802133093,-25.66136587929652,-25.97981164163059,-22.560665201121868,-23.858738666474764,-26.491242348588365,-26.515041162954464,-26.78017178359381,-26.725145711867757,-27.405959111412123,2,0.19640091724841113,0.35477806812547996,0.13460785796558739,0.31844576233407196,1.2980734653528962,0.023798814366099208,0.2651306206393471,0.6808133995443661,1.0637798325712389
132909.24+480109.6,-25.371157960773825,-25.675516920944503,-25.99225302237448,-26.0792521946007,-26.297721174412203,-24.01899160295984,-24.99933465757976,-26.0892902247455,-26.166742990668386,-26.53921564028266,-27.117790263947352,-27.82467718349762,2,0.30435896017067776,0.3167361014299779,0.08699917222621778,0.21846897981150448,0.9803430546199188,0.07745276592288519,0.3724726496142736,0.7068869195502678,1.0385380693466537
132914.56+610847.7,-24.805358894714868,-24.838857434368183,-25.133314565707256,-25.22427996426714,-25.372727956141805,-22.421263500194183,-24.73940967611121,-25.50973426105327,-25.604956018289712,-25.842703557203183,-26.82034295838594,-27.61599324235869,2,0.03349853965331562,0.2944571313390725,0.09096539855988439,0.14844799187466506,2.318146175917029,0.0952217572364411,0.2377475389134709,0.7956502839727513,1.5960629941187996
133108.29+303032.9,-24.562443829328405,-24.65085140130409,-24.98199839992801,-25.21816736661539,-25.40835679443713,-23.400315669045487,-24.413767753894664,-25.625283286460988,-25.676466149761755,-26.37137622092926,-26.49890815281601,-27.158781719813724,2,0.0884075719756865,0.33114699862391817,0.23616896668738008,0.1901894278217391,1.0134520848491775,0.05118286330076671,0.6949100711675058,0.6598735669977138,1.2807407862006208
133115.92+052119.8,-25.304677374758285,-25.669357144696708,-26.03481490081308,-25.985933330733197,-26.17613703873316,-23.21008767908139,-25.372560026033057,-26.406419794353997,-26.18647441374829,-25.941418857912836,-26.477936755115863,-27.324357356809077,2,0.364679769938423,0.36545775611637055,-0.0488815700798817,0.190203707999963,2.1624723469516667,-0.2199453806057079,-0.24505555583545302,0.8464206016932145,0.4920034243826663
133212.48+413807.7,-23.503927468100997,-23.74084561475337,-24.080218116607966,-24.126233205028143,-24.37775330838282,-22.168155385618512,-22.776071744633,-24.41210001473402,-24.65880872645337,-25.15992155006403,-25.35309108565278,-26.3813571171623,2,0.23691814665237132,0.3393725018545979,0.04601508842017665,0.2515201033546788,0.6079163590144887,0.24670871171935005,0.5011128236106615,1.0282660315095207,1.2268578806246353
133221.56+083019.3,-24.022511382939737,-24.18021481050525,-24.588751951394883,-24.733556349690087,-24.950018737634053,-23.96210161088713,-23.970850263797395,-25.006182130872716,-25.075184943825008,-25.55992260062466,-26.18443384661012,-27.097483704854763,2,0.15770342756551514,0.40853714088963144,0.14480439829520364,0.21646238794396666,0.008748652910263388,0.06900281295229149,0.484737656799652,0.9130498582446442,1.4508774969200324
133241.10+255221.7,-24.977001979738,-25.023685353675766,-25.31273912313302,-25.51084679590041,-25.79199585730984,-22.824307799054843,-24.466704594853077,-25.964005824808535,-25.995542542539518,-26.265188695973418,-26.960879755164253,-27.92409767888944,2,0.04668337393776767,0.28905376945725436,0.19810767276738872,0.28114906140942963,1.6423967957982342,0.0315367177309831,0.2696461534339001,0.9632179237251854,1.4500329592638437
133248.71+395756.0,-24.830096732459506,-24.94051975503653,-25.187943721029534,-25.32821491461589,-25.58046336959888,-23.36006571854461,-24.82927936081542,-25.60078603840611,-25.7160096394862,-25.939150751656037,-26.806265301268628,-27.66781207988871,2,0.11042302257702374,0.2474239659930042,0.14027119358635787,0.25224845498298976,1.4692136422708089,0.11522360108008911,0.2231411121698379,0.861546778620081,1.4780503866527361
133256.61+410735.1,-24.40939187510318,-24.726061259344373,-24.940117090657072,-25.08335936792699,-25.393939599195445,-20.75207167456542,-22.91050919306228,-25.61198276737808,-25.71216991681098,-25.95171340376493,-26.11863811640157,-26.99325127214797,2,0.3166693842411945,0.21405583131269879,0.14324227726991978,0.31058023126845313,2.158437518496857,0.10018714943289808,0.2395434869539521,0.874613155746399,1.0352787484745782
133326.26+180220.8,-23.58399994933952,-23.62937420969064,-24.071447375272754,-24.209132226792818,-24.33548685625448,-23.52521204265696,-23.30095479591188,-24.55262638189203,-24.412597651271213,-24.746254613509727,-25.64223289679729,-26.44619001103928,2,0.04537426035111736,0.44207316558211573,0.1376848515200635,0.12635462946166243,-0.2242572467450792,-0.14002873062081633,0.33365696223851415,0.8039571142419923,1.433100670004471
133353.78+213035.6,-24.27950296578039,-24.43839209020481,-24.81172421754415,-24.95695591611844,-25.103796069563703,-19.06140898935016,-17.875118428230707,-25.23541300863484,-25.208879450067585,-25.446250844926823,-26.15513559133757,-27.008672418958284,2,0.1588891244244195,0.3733321273393386,0.14523169857428897,0.14684015344526458,-1.1862905611194527,-0.026533558567255255,0.2373713948592382,0.8535368276207151,1.19817967521913
133403.68+222347.4,-24.54987370479751,-24.920944369706618,-25.300802398288027,-25.44644897940524,-25.68285027805789,-22.243810539535964,-24.23935783449522,-26.044591347717205,-26.08805345203517,-26.468525289977,-26.88825159328133,-27.821877712077544,2,0.37107066490910867,0.3798580285814097,0.1456465811172123,0.2364012986526518,1.9955472949592554,0.043462104317963934,0.3804718379418297,0.9336261187962158,1.4418026138760887
133632.96+631425.0,-25.248656611521223,-25.502024096331883,-25.80611243885304,-25.8757189585545,-26.14448624906152,-21.028173299163548,-24.589603420754496,-26.67865397616397,-26.507408790726146,-26.85230694581133,-26.90489128826744,-27.63508209558181,2,0.25336748481065996,0.30408834252115824,0.06960651970145904,0.268767290507018,3.5614301215909485,-0.17124518543782585,0.3448981550851826,0.7301908073143721,1.0291723297129387
133639.39+024150.3,-24.24234770352783,-24.638839004850976,-24.96397926814272,-25.15497841571095,-25.38917167162368,-23.02071626218404,-23.83320790766797,-25.8250308794571,-25.93193513010157,-26.360182575573333,-26.311059702468818,-27.23981902221825,2,0.39649130132314525,0.3251402632917433,0.1909991475682311,0.23419325591272866,0.8124916454839273,0.1069042506444724,0.4282474454717615,0.9287593197494317,1.1560812867578676
133651.47+662711.9,-24.825281143211534,-24.98152392318774,-25.29608908489355,-25.526792117146996,-25.76089266083171,-18.9889835303288,-19.829015046744424,-25.99096433421375,-25.98979307347748,-26.523399513417992,-26.84757115030206,-27.799243873318492,2,0.15624277997620695,0.31456516170580784,0.23070303225344801,0.23410054368471478,0.8400315164156247,-0.0011712607362710514,0.5336064399405132,0.9516727230164328,1.3207790331550626
133739.63+020657.5,-24.727110879727704,-25.01728606439081,-25.25794362392939,-25.412409482737804,-25.67118170531732,-22.880459686790875,-24.506806080103548,-25.9327309324857,-25.95839548969806,-26.09695978142056,-25.96716225448627,-26.6224531972428,2,0.29017518466310577,0.2406575595385796,0.15446585880841468,0.25877222257951615,1.626346393312673,0.02566455721235883,0.13856429172249918,0.6552909427565297,0.5547527717484648
133821.87+291445.8,-24.526723581543077,-24.730520986172877,-25.0997760671518,-25.246957086080275,-25.34147214045187,-24.619229756106503,-24.37895318579983,-25.31420920468327,-25.357739369825573,-25.853720528929895,-26.347292141160427,-27.12618691642703,2,0.20379740462979967,0.3692550809789239,0.14718101892847457,0.09451505437159469,-0.2402765703066727,0.0435301651423039,0.4959811591043213,0.778894775266604,1.1003350550801514
133910.57+063923.2,-23.896136082033028,-24.0809092600833,-24.536457900246297,-24.77197094073911,-24.874134431254586,-23.09942232333197,-23.1760762562862,-24.95497153020959,-24.882928127020357,-25.46298354231121,-26.32899234889116,-27.27354795730622,2,0.18477317805027127,0.45554864016299845,0.23551304049281185,0.10216349051547624,0.07665393295422973,-0.07204340318923386,0.5800554152908539,0.9445556084150617,1.5570214081520497
133934.50+171503.2,-24.391480856996484,-24.522067800760933,-25.04877064597945,-25.213039864392773,-25.437218821232605,-23.11937252537965,-24.51459160477068,-26.21340429595073,-25.8729246406651,-26.067469798139545,-26.01459459672981,-26.89268580288997,2,0.1305869437644489,0.5267028452185158,0.16426921841332387,0.22417895683983247,1.3952190793910297,-0.3404796552856304,0.1945451574744439,0.8780912061601605,0.8015547323370384
134100.12+352308.8,-23.28825737238329,-23.54786120376928,-23.89214934483705,-24.049941544359505,-24.29747995906625,-22.305659201114377,-23.259332647277954,-24.75976305416213,-25.08529404788759,-25.453286853679664,-25.665321398628983,-26.6320704284824,2,0.2596038313859914,0.3442881410677714,0.15779219952245427,0.24753841470674587,0.9536734461635774,0.32553099372546157,0.36799280579207405,0.9667490298534176,1.6153798542694773
134100.78+412314.0,-25.830105200725,-26.057733890040723,-26.30470184965832,-26.47340336536236,-26.747910843543707,-24.216349691949272,-25.80694843110201,-26.96353299231344,-26.94374782536676,-27.256284250005343,-27.882664367927287,-28.956853568173813,2,0.227628689315722,0.24696795961759577,0.1687015157040399,0.2745074781813486,1.590598739152739,-0.01978516694667931,0.31253642463858355,1.0741892002465256,1.4092610025649286
134114.64+165417.9,-24.22946371896592,-24.806530027252325,-25.205442053195224,-25.35908934645759,-25.646980312262883,-21.02405731089634,-23.31433222625324,-25.91318359865873,-25.839425962194785,-26.25437748465828,-26.514151251352537,-27.22312651866362,2,0.5770663082864047,0.39891202594289865,0.1536472932623667,0.2878909658052926,2.2902749153568998,-0.07375763646394518,0.41495152246349676,0.7089752673110823,1.1550619048949464
134159.91+370710.1,-25.250344172622924,-25.421410520766724,-25.80068217550569,-25.99738303870959,-26.19215587551201,-24.153467536188572,-25.34840224367815,-26.493845838222764,-26.297750217062347,-26.646297093042783,-27.13917531896816,-28.04742645074738,2,0.17106634814379973,0.3792716547389645,0.19670086320390112,0.19477283680242152,1.1949347074895798,-0.196095621160417,0.34854687598043554,0.9082511317792203,1.1417922802585707
134213.26+602142.9,-24.329829563354725,-24.497145722429646,-24.837858059242592,-24.991178443034023,-25.14530735983169,-22.729637851582204,-23.626197278793093,-25.520414939987432,-25.160015834015237,-25.647367178017102,-26.04373232160839,-26.799928670388137,2,0.1673161590749217,0.34071233681294544,0.15332038379143142,0.15412891679766716,0.8965594272108888,-0.3603991059721956,0.4873513440018655,0.7561963487797492,1.0525538785743649
134220.92+504227.6,-24.538181469898245,-24.580434676029828,-24.880632000106075,-25.093343272457886,-25.094730742552656,-23.95911256742474,-24.072775316454,-25.14141675395468,-25.161181013614343,-26.02118851422272,-26.550509391915867,-27.47889297190145,2,0.042253206131583454,0.30019732407624744,0.21271127235181098,0.0013874700947695828,0.11366274902925966,0.019764259659662997,0.8600075006083792,0.9283835799855815,1.4571661194579804
134300.17+284407.5,-24.589714853824123,-24.915094477993133,-25.330242158625968,-25.42146582685746,-25.601770178094004,-24.203236132076174,-25.010019611909662,-25.94747686415623,-25.802661562301232,-26.48462208818459,-26.826554552493278,-27.44122045268261,2,0.3253796241690097,0.4151476806328347,0.09122366823149264,0.18030435123654343,0.8067834798334879,-0.14481530185499736,0.6819605258833583,0.6146659001893333,1.4050887256358173
134422.34+202111.5,-24.475990235546963,-24.590680496205483,-24.84798536412342,-25.014863043224672,-25.126598552300862,-19.134609030654456,-18.031694017769052,-25.624135223319,-25.24157085562359,-26.031858775425505,-26.496982936444947,-27.46208880094216,2,0.11469026065852006,0.25730486791793794,0.16687767910125118,0.11173550907619045,-1.1029150128854042,-0.38256436769541224,0.7902879198019157,0.965105864497211,1.4821198932202755
134447.56+554656.8,-24.53537788120889,-24.7339671263276,-25.08227451066761,-25.222859929293797,-25.41828761244572,-23.86103610419823,-24.72858839145359,-25.622554323908226,-25.40434827694415,-25.834781986637147,-26.179636059651305,-26.966466453117643,2,0.19858924511870768,0.34830738434001063,0.14058541862618767,0.19542768315192305,0.8675522872553607,-0.21820604696407386,0.4304337096929949,0.7868303934663388,0.9567761303575075
134547.87-002323.3,-24.48453252092852,-24.728053171868087,-25.12775002713769,-25.286111098782964,-25.55448704577682,-22.731261163219624,-24.428747099496334,-25.83553468400252,-25.89928718314013,-26.3277973063364,-27.134719261897875,-27.95642254046084,2,0.24352065093956554,0.3996968552696032,0.1583610716452739,0.2683759469938565,1.6974859362767099,0.06375249913761039,0.42851012319626847,0.8217032785629641,1.8486081631149105
